frame_idx,h1_l0x,h1_l0y,h1_l0z,h1_l1x,h1_l1y,h1_l1z,h1_l2x,h1_l2y,h1_l2z,h1_l3x,h1_l3y,h1_l3z,h1_l4x,h1_l4y,h1_l4z,h1_l5x,h1_l5y,h1_l5z,h1_l6x,h1_l6y,h1_l6z,h1_l7x,h1_l7y,h1_l7z,h1_l8x,h1_l8y,h1_l8z,h1_l9x,h1_l9y,h1_l9z,h1_l10x,h1_l10y,h1_l10z,h1_l11x,h1_l11y,h1_l11z,h1_l12x,h1_l12y,h1_l12z,h1_l13x,h1_l13y,h1_l13z,h1_l14x,h1_l14y,h1_l14z,h1_l15x,h1_l15y,h1_l15z,h1_l16x,h1_l16y,h1_l16z,h1_l17x,h1_l17y,h1_l17z,h1_l18x,h1_l18y,h1_l18z,h1_l19x,h1_l19y,h1_l19z,h1_l20x,h1_l20y,h1_l20z,h2_l0x,h2_l0y,h2_l0z,h2_l1x,h2_l1y,h2_l1z,h2_l2x,h2_l2y,h2_l2z,h2_l3x,h2_l3y,h2_l3z,h2_l4x,h2_l4y,h2_l4z,h2_l5x,h2_l5y,h2_l5z,h2_l6x,h2_l6y,h2_l6z,h2_l7x,h2_l7y,h2_l7z,h2_l8x,h2_l8y,h2_l8z,h2_l9x,h2_l9y,h2_l9z,h2_l10x,h2_l10y,h2_l10z,h2_l11x,h2_l11y,h2_l11z,h2_l12x,h2_l12y,h2_l12z,h2_l13x,h2_l13y,h2_l13z,h2_l14x,h2_l14y,h2_l14z,h2_l15x,h2_l15y,h2_l15z,h2_l16x,h2_l16y,h2_l16z,h2_l17x,h2_l17y,h2_l17z,h2_l18x,h2_l18y,h2_l18z,h2_l19x,h2_l19y,h2_l19z,h2_l20x,h2_l20y,h2_l20z,face_k0x,face_k0y,face_k1x,face_k1y,face_k2x,face_k2y,face_k3x,face_k3y,face_k4x,face_k4y,face_k5x,face_k5y
0,0.6305914,0.8241494,4.796478e-07,0.58211035,0.78092897,-0.016865509,0.5526734,0.72073674,-0.03206071,0.5493195,0.66935277,-0.050566368,0.5597429,0.6300736,-0.068868585,0.5789621,0.618667,-0.019637901,0.5797514,0.53282374,-0.04626507,0.5793802,0.4791878,-0.0638653,0.5803982,0.43339556,-0.07444556,0.6138814,0.6184344,-0.02993941,0.6027903,0.5161471,-0.058538906,0.58645034,0.4610535,-0.07481768,0.5736191,0.41668254,-0.08158519,0.65114546,0.637859,-0.042612366,0.6229627,0.5863999,-0.07822932,0.59756845,0.63455814,-0.080226034,0.58562315,0.67928255,-0.071505174,0.68779075,0.6756631,-0.056633826,0.65747774,0.65339273,-0.08131762,0.6306999,0.6839128,-0.07732404,0.6172057,0.71380615,-0.06782526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3450396,0.31009883,0.4364196,0.3101549,0.35347322,0.35997736,0.36709738,0.44592255,0.34643546,0.37058538,0.5546208,0.38170367
1,0.62734276,0.82317775,4.297316e-07,0.5817033,0.7832864,-0.015881851,0.5532609,0.72363997,-0.029697685,0.5499953,0.6722512,-0.046843838,0.5592348,0.63196975,-0.06364138,0.57609826,0.6274532,-0.01804592,0.57610285,0.5462098,-0.043549858,0.5775868,0.4955434,-0.060371116,0.579679,0.45090377,-0.0703403,0.6108847,0.6240475,-0.02823388,0.6019215,0.5200766,-0.055210214,0.5855083,0.46316516,-0.07105082,0.57287675,0.41800544,-0.077481315,0.6483011,0.64237124,-0.040528405,0.6237692,0.5842829,-0.076091796,0.5972826,0.63198227,-0.07919008,0.58609253,0.6766694,-0.07076423,0.6840961,0.6791216,-0.053810183,0.65482277,0.65143514,-0.07926361,0.6263556,0.6829969,-0.07588045,0.6140789,0.71494156,-0.06642118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3450396,0.31009883,0.4364196,0.3101549,0.35347322,0.35997736,0.36709738,0.44592255,0.34643546,0.37058538,0.5546208,0.38170367
2,0.59895766,0.82822335,3.8200162e-07,0.5429248,0.79922175,-0.020583466,0.50439143,0.74420345,-0.0354424,0.49455345,0.6893125,-0.052647024,0.49338046,0.6430637,-0.06806415,0.53581274,0.6080505,-0.014842018,0.5214788,0.53470623,-0.042051967,0.50709075,0.48344922,-0.06173095,0.4965939,0.44344038,-0.073917605,0.57456446,0.5993815,-0.02384547,0.5485841,0.51386666,-0.05554378,0.5183525,0.46284485,-0.075556524,0.49178213,0.42784032,-0.08336602,0.61176115,0.61430925,-0.035876747,0.55453974,0.5980373,-0.073926486,0.52668923,0.6544143,-0.07754676,0.51408696,0.7040934,-0.06850787,0.6402516,0.652299,-0.050222944,0.5798468,0.6716538,-0.077071056,0.5517881,0.71275383,-0.076003864,0.54025507,0.7482406,-0.06717408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35084704,0.31113452,0.43936205,0.31052583,0.36327142,0.3633197,0.3753295,0.44526362,0.34703553,0.36605197,0.5457656,0.37480623
3,0.588986,0.8378477,3.376754e-07,0.52972424,0.80975986,-0.017915504,0.49041703,0.75375503,-0.031360257,0.47736067,0.6989474,-0.047409046,0.47312456,0.6549996,-0.062033977,0.5086542,0.62888336,-0.015954847,0.49116415,0.54539466,-0.042458944,0.48125142,0.4947775,-0.060018163,0.47464746,0.45189506,-0.07056006,0.54799795,0.6168381,-0.024787737,0.52595586,0.52679497,-0.054116372,0.501667,0.47822744,-0.07149976,0.47951108,0.4392716,-0.078504175,0.58626455,0.62685716,-0.036365423,0.53263974,0.6044112,-0.072638534,0.5104132,0.65828574,-0.0769385,0.50240415,0.7014149,-0.06957129,0.61698496,0.6579981,-0.049765926,0.5583487,0.67899877,-0.07573943,0.5354024,0.7188855,-0.07583657,0.52996576,0.74899626,-0.0688058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35298035,0.31406778,0.4424598,0.31417233,0.36933988,0.36342782,0.37956226,0.44237667,0.34372383,0.36762267,0.5421551,0.3772009
4,0.60542005,0.8177185,3.4568228e-07,0.54237044,0.78377855,-0.01301508,0.50147855,0.7294316,-0.026154494,0.48649323,0.67599314,-0.042642005,0.4834554,0.63578886,-0.058482658,0.51480716,0.6162638,-0.015210808,0.49073106,0.54145604,-0.040046964,0.471275,0.494654,-0.056347653,0.45671907,0.45696348,-0.066143274,0.5508905,0.60479265,-0.026638292,0.5180951,0.5200143,-0.054030668,0.48683804,0.47094542,-0.072214745,0.46206874,0.43544942,-0.08044836,0.58800936,0.6160845,-0.039884876,0.5376027,0.59724635,-0.07489269,0.5074942,0.64438057,-0.08320883,0.49328548,0.6876773,-0.07973803,0.6186377,0.6492516,-0.053837944,0.5677552,0.66594166,-0.07801868,0.54327565,0.7025306,-0.07833651,0.53553724,0.73329663,-0.07254923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34551644,0.30471414,0.43889633,0.30585277,0.36149433,0.35493344,0.37241393,0.43760777,0.3374817,0.36171246,0.54412466,0.37235284
5,0.63777953,0.7841975,-5.0667484e-07,0.6015054,0.72943586,-0.016141683,0.5779642,0.65197283,-0.028272446,0.5686493,0.5933133,-0.04294405,0.57712764,0.54363596,-0.055923365,0.6389807,0.5624347,0.0006025532,0.6298955,0.49928015,-0.025182314,0.6044958,0.49739888,-0.04595065,0.58687747,0.50932693,-0.05785941,0.6668288,0.5692409,-0.0037842758,0.64321756,0.51495266,-0.031987846,0.6071874,0.5541315,-0.045245405,0.5880825,0.6016502,-0.04748268,0.69172674,0.59119695,-0.0128139155,0.66435623,0.53247446,-0.039510846,0.62706757,0.5724136,-0.03854942,0.60944223,0.6188426,-0.03082218,0.7146919,0.62875706,-0.023979379,0.68432194,0.5973543,-0.044576257,0.65328443,0.62015885,-0.043369956,0.63861126,0.65225977,-0.036368396,0.6464389,0.7970033,-2.23839e-09,0.59618944,0.7501027,-0.01836084,0.5629732,0.6790031,-0.031862434,0.5589895,0.61369485,-0.047244355,0.56711245,0.55998427,-0.06278538,0.58102787,0.58081746,-0.019911505,0.58073986,0.48464265,-0.045331348,0.58334184,0.41942516,-0.064700104,0.58803403,0.3658113,-0.078317426,0.62125605,0.5816353,-0.027053872,0.6150638,0.52236414,-0.063560426,0.59448093,0.5582676,-0.07935104,0.5863527,0.6000102,-0.0826691,0.65937126,0.5979663,-0.036629733,0.6501443,0.5446216,-0.07100203,0.6211653,0.5840556,-0.073930055,0.60905546,0.6272457,-0.06777458,0.6943444,0.62869745,-0.04760109,0.6719271,0.5984966,-0.071958505,0.6437686,0.62804663,-0.07059311,0.6313452,0.66268575,-0.06332815,0.34148136,0.30632812,0.43723735,0.30334872,0.35215443,0.35476387,0.36768776,0.44623697,0.3435151,0.37503093,0.5591344,0.37932014
6,0.65390104,0.7504839,1.2197825e-07,0.60730433,0.7245344,-0.0210962,0.57697713,0.6513668,-0.029015526,0.5734367,0.59162927,-0.038206186,0.5784976,0.5442194,-0.045978926,0.60337657,0.56638765,-0.009742656,0.6058109,0.48113817,-0.031199487,0.6063662,0.42321998,-0.044853423,0.60870504,0.37839732,-0.053273354,0.64073545,0.5654251,-0.012914422,0.6342995,0.47256675,-0.036992688,0.62513435,0.41159776,-0.051221482,0.6224352,0.36406714,-0.05649362,0.67784613,0.5838509,-0.019549984,0.6593932,0.5228511,-0.056284424,0.6329543,0.57432294,-0.060396463,0.62154377,0.61931336,-0.051714562,0.7125757,0.6177462,-0.0276451,0.68540496,0.5922396,-0.060764894,0.6602286,0.6270871,-0.063495874,0.65165037,0.6616943,-0.056410845,0.65527415,0.7813916,4.075555e-07,0.6023876,0.7330358,-0.014206555,0.57658315,0.6606784,-0.02557978,0.57526255,0.5971693,-0.040064972,0.57454604,0.5420172,-0.054253977,0.602893,0.5705955,-0.01462629,0.61013067,0.48470956,-0.038200006,0.6147065,0.4294728,-0.054484494,0.6208388,0.3799886,-0.06528664,0.6395118,0.56829613,-0.024953846,0.6378151,0.46811384,-0.05035339,0.6269142,0.4098388,-0.06770414,0.6189599,0.36532837,-0.07732663,0.6764502,0.58680886,-0.03734796,0.6575543,0.5274441,-0.07200923,0.6243502,0.56694686,-0.0791226,0.60392034,0.6079038,-0.076058604,0.71091425,0.6226741,-0.050370656,0.67631453,0.5992731,-0.078112245,0.6465262,0.6298058,-0.07920808,0.6313744,0.661742,-0.07424937,0.34563422,0.30644488,0.43674028,0.30324143,0.35666025,0.35250872,0.37064484,0.4401216,0.34486967,0.37075764,0.55170774,0.3755169
7,0.6132848,0.79509425,-4.6858943e-07,0.5688218,0.77775013,-0.008096995,0.5371326,0.71297514,-0.010771243,0.52718616,0.6599882,-0.015839443,0.514042,0.61832243,-0.019762553,0.5737058,0.62415403,0.0022546814,0.56008434,0.583642,-0.01752202,0.54059464,0.62125885,-0.03202179,0.533188,0.6615761,-0.039063245,0.6051918,0.6149782,-0.004406654,0.58172655,0.5669321,-0.021846365,0.55540484,0.6110758,-0.031089678,0.5499185,0.6568111,-0.03303139,0.63505226,0.6204013,-0.01415908,0.60327876,0.5868533,-0.031033278,0.5771894,0.6427781,-0.03048851,0.57454276,0.6901445,-0.024864305,0.6653225,0.6386338,-0.02506435,0.63178587,0.6230629,-0.037408024,0.6036807,0.65647084,-0.035123818,0.5942651,0.6878847,-0.028978348,0.6237047,0.8120774,3.4291554e-07,0.5713208,0.7850679,-0.019674288,0.5317312,0.72505903,-0.03171766,0.5195569,0.6687449,-0.046748873,0.51482767,0.61655015,-0.060067765,0.5502769,0.60440683,-0.009000948,0.5336766,0.5203246,-0.032869846,0.5234634,0.46708137,-0.049796995,0.51680535,0.4231181,-0.060727905,0.5864891,0.59640723,-0.017404433,0.56048447,0.5051632,-0.046225425,0.5338483,0.45324188,-0.06581822,0.5117143,0.4107389,-0.07507496,0.6249218,0.60731995,-0.029119456,0.5810896,0.56611764,-0.06676256,0.55742455,0.62443626,-0.07066326,0.54845524,0.6718027,-0.062627204,0.6600633,0.63627917,-0.04284651,0.6113906,0.6307756,-0.07165311,0.5859449,0.67085356,-0.07194952,0.5784688,0.7043761,-0.06458271,0.3493737,0.31188685,0.43699571,0.30985898,0.3601059,0.36165637,0.3734182,0.44481564,0.3488977,0.36941975,0.5479617,0.3753808
8,0.63062066,0.80747175,3.075378e-07,0.5763631,0.75981176,-0.0163255,0.5412448,0.70178413,-0.03088016,0.528626,0.64877284,-0.048064414,0.5310486,0.60344934,-0.064075455,0.5604727,0.6090498,-0.019068476,0.54514015,0.5250186,-0.045112424,0.5350635,0.4734673,-0.062355034,0.5256128,0.42955756,-0.07303886,0.5917633,0.604585,-0.028243467,0.5769486,0.5021392,-0.056280747,0.54928046,0.46075383,-0.07069634,0.52593756,0.43395656,-0.076219946,0.62584823,0.61794275,-0.040010415,0.5996607,0.5572814,-0.07280482,0.57211506,0.5975183,-0.07605058,0.560063,0.63998276,-0.06946453,0.6603762,0.64883393,-0.05319344,0.6363592,0.61738515,-0.07539637,0.605775,0.64335984,-0.0735028,0.5895322,0.6753941,-0.066593215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34681627,0.31120765,0.43953997,0.30860972,0.35925084,0.35944432,0.37381956,0.44701666,0.34637,0.37614173,0.55568135,0.38022536
9,0.6308534,0.8030038,4.2703218e-07,0.5750051,0.76041305,-0.015672155,0.53918403,0.7013612,-0.030309536,0.52665406,0.6468513,-0.04771014,0.5299499,0.6009227,-0.064228706,0.5571534,0.61323994,-0.021293059,0.54609835,0.53066015,-0.047905825,0.53918153,0.4791805,-0.06501319,0.53202724,0.4340718,-0.07555064,0.5885197,0.6040735,-0.031358376,0.5695173,0.5025471,-0.05996164,0.54542136,0.4461819,-0.07600213,0.5244187,0.40259904,-0.08318389,0.62406504,0.61555815,-0.04349968,0.5934926,0.557601,-0.080323175,0.5705261,0.60414153,-0.08516453,0.5600488,0.650052,-0.07875939,0.66099185,0.64462245,-0.056473926,0.63246036,0.6190365,-0.08383336,0.6048313,0.6503924,-0.08340701,0.5904503,0.6832927,-0.07661098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34681627,0.31120765,0.43953997,0.30860972,0.35925084,0.35944432,0.37381956,0.44701666,0.34637,0.37614173,0.55568135,0.38022536
