frame_idx,h1_l0x,h1_l0y,h1_l0z,h1_l1x,h1_l1y,h1_l1z,h1_l2x,h1_l2y,h1_l2z,h1_l3x,h1_l3y,h1_l3z,h1_l4x,h1_l4y,h1_l4z,h1_l5x,h1_l5y,h1_l5z,h1_l6x,h1_l6y,h1_l6z,h1_l7x,h1_l7y,h1_l7z,h1_l8x,h1_l8y,h1_l8z,h1_l9x,h1_l9y,h1_l9z,h1_l10x,h1_l10y,h1_l10z,h1_l11x,h1_l11y,h1_l11z,h1_l12x,h1_l12y,h1_l12z,h1_l13x,h1_l13y,h1_l13z,h1_l14x,h1_l14y,h1_l14z,h1_l15x,h1_l15y,h1_l15z,h1_l16x,h1_l16y,h1_l16z,h1_l17x,h1_l17y,h1_l17z,h1_l18x,h1_l18y,h1_l18z,h1_l19x,h1_l19y,h1_l19z,h1_l20x,h1_l20y,h1_l20z,h2_l0x,h2_l0y,h2_l0z,h2_l1x,h2_l1y,h2_l1z,h2_l2x,h2_l2y,h2_l2z,h2_l3x,h2_l3y,h2_l3z,h2_l4x,h2_l4y,h2_l4z,h2_l5x,h2_l5y,h2_l5z,h2_l6x,h2_l6y,h2_l6z,h2_l7x,h2_l7y,h2_l7z,h2_l8x,h2_l8y,h2_l8z,h2_l9x,h2_l9y,h2_l9z,h2_l10x,h2_l10y,h2_l10z,h2_l11x,h2_l11y,h2_l11z,h2_l12x,h2_l12y,h2_l12z,h2_l13x,h2_l13y,h2_l13z,h2_l14x,h2_l14y,h2_l14z,h2_l15x,h2_l15y,h2_l15z,h2_l16x,h2_l16y,h2_l16z,h2_l17x,h2_l17y,h2_l17z,h2_l18x,h2_l18y,h2_l18z,h2_l19x,h2_l19y,h2_l19z,h2_l20x,h2_l20y,h2_l20z,face_k0x,face_k0y,face_k1x,face_k1y,face_k2x,face_k2y,face_k3x,face_k3y,face_k4x,face_k4y,face_k5x,face_k5y
0,0.55401003,0.8216579,3.6182945e-07,0.49986005,0.79538953,-0.017081369,0.46471727,0.7360159,-0.029465035,0.45044857,0.68409055,-0.04446813,0.43189305,0.6356536,-0.057757083,0.4881019,0.6191543,-0.014141899,0.47264338,0.5363757,-0.038477633,0.46319392,0.48593795,-0.05495573,0.45660362,0.44183198,-0.06520074,0.52476925,0.6099757,-0.023151986,0.5068006,0.523171,-0.051630653,0.48455268,0.47838935,-0.06827184,0.46329296,0.4414548,-0.075138256,0.55914253,0.62133324,-0.034819726,0.5045027,0.5929276,-0.07051333,0.48360127,0.6542685,-0.072162464,0.4798389,0.69871664,-0.06289121,0.58485776,0.65237033,-0.0482394,0.5299142,0.6537953,-0.07455982,0.50744575,0.6960547,-0.07317589,0.50448596,0.72700936,-0.06505123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34615633,0.2995112,0.44086343,0.2974071,0.3659579,0.35321492,0.3776366,0.43429512,0.33605057,0.35520625,0.5438353,0.35737354
1,0.5489968,0.81788135,3.8701765e-07,0.49482277,0.7961111,-0.01909447,0.460052,0.73972166,-0.0327599,0.45149264,0.6876571,-0.04850475,0.44247425,0.63713515,-0.06250965,0.48208162,0.6200796,-0.017525222,0.46856245,0.53986925,-0.04315102,0.46061087,0.49165887,-0.05946495,0.45603845,0.4491811,-0.06927724,0.5193665,0.6077907,-0.025873775,0.4999653,0.51898944,-0.055424552,0.47556728,0.4726619,-0.0717784,0.45257172,0.4339269,-0.077874266,0.55498767,0.61761874,-0.036992334,0.5002838,0.5930758,-0.07461139,0.48201612,0.6559583,-0.07659358,0.48005274,0.7001011,-0.06674791,0.58253956,0.6476304,-0.04987375,0.52640724,0.6572295,-0.077641055,0.5076689,0.70038164,-0.07681263,0.50793,0.7290744,-0.06859867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35184947,0.3014924,0.449048,0.2989331,0.38008994,0.34271103,0.3891693,0.4302371,0.32942432,0.3715809,0.5410713,0.37277526
2,0.54981995,0.81850165,3.6511292e-07,0.49426883,0.794707,-0.01787334,0.45925692,0.7385285,-0.03069135,0.45076275,0.68462175,-0.046084963,0.4431017,0.63513696,-0.059821744,0.47983682,0.6232734,-0.014218128,0.46552438,0.5429019,-0.038626954,0.45811498,0.4951309,-0.054284018,0.45385447,0.4522618,-0.06387014,0.5164398,0.61076087,-0.022658369,0.49613503,0.52189237,-0.04998863,0.473547,0.4757108,-0.06522376,0.45212796,0.43715954,-0.071377434,0.5517719,0.61923957,-0.034011878,0.49854997,0.59057903,-0.0700917,0.48008898,0.6541887,-0.07156839,0.47699627,0.7012755,-0.062074758,0.5795888,0.6476069,-0.047161777,0.52409804,0.65414757,-0.07394505,0.5035166,0.6980754,-0.07302177,0.5007629,0.7301075,-0.0652593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35211575,0.3035817,0.44761673,0.29978174,0.37586418,0.35015142,0.3871396,0.43392926,0.33646694,0.3663115,0.54732156,0.36526686
3,0.54379934,0.8148998,3.817808e-07,0.48958156,0.7939197,-0.017606061,0.4561947,0.7360017,-0.029498145,0.44797522,0.682204,-0.04371196,0.43552026,0.63111913,-0.0560126,0.4727241,0.6209412,-0.012783004,0.4569723,0.53849554,-0.03629231,0.44610572,0.490082,-0.050442453,0.43849057,0.44898903,-0.05847633,0.50912917,0.6082454,-0.02123839,0.48834267,0.5166007,-0.048174124,0.46340644,0.46986267,-0.06305018,0.44008666,0.43170744,-0.06815955,0.5447995,0.6170932,-0.03261207,0.49124807,0.58917516,-0.069071144,0.47179517,0.6510924,-0.07135477,0.4685414,0.6958868,-0.061660282,0.5733716,0.64623314,-0.045508552,0.51816434,0.6533394,-0.07230245,0.49709105,0.69761723,-0.071217515,0.49482387,0.7290302,-0.06289205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34789026,0.3074687,0.43939027,0.29736573,0.3695002,0.35680813,0.3839283,0.4368326,0.33866164,0.3648836,0.5428575,0.35126597
4,0.5402479,0.8164317,3.7083547e-07,0.48564535,0.7959848,-0.017251821,0.45082384,0.7373197,-0.029069958,0.44351977,0.6814106,-0.043059573,0.43017042,0.6314045,-0.055414915,0.46866825,0.6231772,-0.015697155,0.45138064,0.53892946,-0.038790293,0.43919015,0.49068642,-0.052389316,0.43011823,0.44990158,-0.060248137,0.50434375,0.6121556,-0.024000898,0.48355702,0.5173831,-0.05085928,0.458962,0.47042596,-0.06594902,0.43619895,0.43266106,-0.07152741,0.5397272,0.6210785,-0.03483575,0.48577583,0.591718,-0.070382185,0.46334392,0.6497367,-0.07376129,0.45813355,0.69207907,-0.06552559,0.5684871,0.64877,-0.047034852,0.5125857,0.65244156,-0.072600245,0.4916309,0.69378126,-0.07185611,0.49048725,0.72306454,-0.06438476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34816307,0.30973095,0.43974864,0.30020374,0.368289,0.35549742,0.38351017,0.4392957,0.34198037,0.3723492,0.5466453,0.3599562
5,0.5382579,0.81574774,3.6072257e-07,0.48344383,0.79298925,-0.017817771,0.44947445,0.736634,-0.030566044,0.44236642,0.6822158,-0.04567078,0.43250388,0.6335117,-0.05912027,0.469396,0.62156814,-0.016084496,0.45318687,0.53821635,-0.039857253,0.44255865,0.49005666,-0.054350328,0.43445984,0.44918424,-0.06286797,0.50426865,0.61110264,-0.024390591,0.48379007,0.5177183,-0.052557066,0.45920166,0.47300792,-0.06824904,0.43579304,0.43810707,-0.07394882,0.5389787,0.62051237,-0.03526348,0.4861848,0.5898045,-0.07189197,0.46564004,0.65031457,-0.0750492,0.46194464,0.694848,-0.066234425,0.56726825,0.6486012,-0.047593724,0.5128538,0.6511037,-0.07410467,0.4917976,0.6935019,-0.073550954,0.49044845,0.7242979,-0.06587827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34816307,0.30973095,0.43974864,0.30020374,0.368289,0.35549742,0.38351017,0.4392957,0.34198037,0.3723492,0.5466453,0.3599562
6,0.5263068,0.8254347,3.6042127e-07,0.4688869,0.80563164,-0.016863085,0.43112516,0.7506647,-0.029243978,0.4218556,0.69881624,-0.044795692,0.4116833,0.6490223,-0.058643002,0.44876826,0.6306961,-0.010414327,0.42925298,0.5498151,-0.03714532,0.41426644,0.5024069,-0.054616112,0.40215784,0.46575606,-0.06423292,0.48370552,0.62024075,-0.020799221,0.46259427,0.5255206,-0.052727405,0.43401927,0.48246652,-0.07099069,0.40860778,0.4513412,-0.07667869,0.518458,0.6293104,-0.034412786,0.46453327,0.6054606,-0.072223514,0.4479919,0.66527534,-0.074013546,0.4486209,0.70727515,-0.06308771,0.5475451,0.6570063,-0.049805406,0.4935005,0.66223556,-0.07438644,0.47621036,0.706437,-0.07038972,0.47874862,0.73692113,-0.059819054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34552586,0.31357825,0.43813205,0.30324143,0.36660528,0.35828447,0.3811984,0.44169658,0.33741486,0.3747995,0.5441169,0.36237782
7,0.51534396,0.8361014,2.9139017e-07,0.46074393,0.8135636,-0.01597421,0.4230732,0.76023734,-0.029178765,0.41203564,0.71053606,-0.045733985,0.40321437,0.6617877,-0.060816012,0.44064298,0.6314109,-0.013866616,0.4157332,0.5531694,-0.041230503,0.39634284,0.5076324,-0.05913769,0.3804069,0.47009128,-0.06922557,0.47735152,0.6185894,-0.024836227,0.44883,0.52732253,-0.0560607,0.41724503,0.4850642,-0.073979706,0.3891473,0.45629328,-0.079994604,0.51327324,0.6279289,-0.03846391,0.45339555,0.6115152,-0.0761949,0.4342066,0.6751422,-0.078229964,0.43192762,0.7230751,-0.067698754,0.5414389,0.6575716,-0.053836435,0.48234436,0.6734776,-0.079327166,0.46053675,0.7205768,-0.076456256,0.45757502,0.75550264,-0.06643849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34830046,0.31534743,0.4380293,0.30590987,0.3651819,0.35844427,0.38058087,0.443291,0.34548384,0.3785643,0.5470796,0.36836582
8,0.5159562,0.8693346,3.148384e-07,0.45743135,0.8510212,-0.017527804,0.41260633,0.8020148,-0.030397216,0.39530903,0.75635064,-0.046708632,0.3854573,0.7121237,-0.06152784,0.41048032,0.67213964,-0.01510777,0.3866945,0.5896027,-0.041683864,0.37092704,0.5405212,-0.058670186,0.35795057,0.49853873,-0.068364315,0.45044884,0.65159726,-0.025516538,0.41940543,0.5638783,-0.05715037,0.3887447,0.5165489,-0.07541228,0.35938185,0.48029917,-0.08155171,0.49208635,0.6561409,-0.03853705,0.4362058,0.65388596,-0.07780632,0.4244825,0.72653663,-0.080429815,0.424182,0.77884746,-0.069650866,0.5259582,0.6841569,-0.05341586,0.47182375,0.7150577,-0.080364056,0.4555647,0.7666848,-0.0779738,0.45566475,0.8024466,-0.067907915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34483606,0.3161376,0.4335355,0.3074895,0.3580414,0.36351514,0.37446,0.44749445,0.34685087,0.37550318,0.5475359,0.36639124
9,0.5219711,0.8774143,4.2052412e-07,0.46067655,0.8609282,-0.01674078,0.4160717,0.81512445,-0.030300528,0.40100235,0.7671761,-0.047280263,0.39069533,0.7196749,-0.06234813,0.40886942,0.6855728,-0.01704431,0.3857575,0.601432,-0.0442264,0.37297526,0.5498524,-0.061809123,0.36278188,0.5043453,-0.07205767,0.4500664,0.662151,-0.02863424,0.41592816,0.5736963,-0.057020135,0.3857329,0.52501047,-0.0736191,0.35699713,0.48592216,-0.08041194,0.493884,0.66501546,-0.042743254,0.4398782,0.65911883,-0.079342745,0.42991143,0.73231936,-0.08052455,0.43148777,0.78423256,-0.07028422,0.53020704,0.6934874,-0.05879117,0.47850603,0.72546995,-0.08436712,0.4604751,0.77694434,-0.08177004,0.45805788,0.8115251,-0.072441265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34645024,0.31041425,0.43933144,0.30669147,0.3650049,0.359918,0.37788856,0.44372123,0.33919442,0.36877865,0.54498225,0.3688593
