frame_idx,h1_l0x,h1_l0y,h1_l0z,h1_l1x,h1_l1y,h1_l1z,h1_l2x,h1_l2y,h1_l2z,h1_l3x,h1_l3y,h1_l3z,h1_l4x,h1_l4y,h1_l4z,h1_l5x,h1_l5y,h1_l5z,h1_l6x,h1_l6y,h1_l6z,h1_l7x,h1_l7y,h1_l7z,h1_l8x,h1_l8y,h1_l8z,h1_l9x,h1_l9y,h1_l9z,h1_l10x,h1_l10y,h1_l10z,h1_l11x,h1_l11y,h1_l11z,h1_l12x,h1_l12y,h1_l12z,h1_l13x,h1_l13y,h1_l13z,h1_l14x,h1_l14y,h1_l14z,h1_l15x,h1_l15y,h1_l15z,h1_l16x,h1_l16y,h1_l16z,h1_l17x,h1_l17y,h1_l17z,h1_l18x,h1_l18y,h1_l18z,h1_l19x,h1_l19y,h1_l19z,h1_l20x,h1_l20y,h1_l20z,h2_l0x,h2_l0y,h2_l0z,h2_l1x,h2_l1y,h2_l1z,h2_l2x,h2_l2y,h2_l2z,h2_l3x,h2_l3y,h2_l3z,h2_l4x,h2_l4y,h2_l4z,h2_l5x,h2_l5y,h2_l5z,h2_l6x,h2_l6y,h2_l6z,h2_l7x,h2_l7y,h2_l7z,h2_l8x,h2_l8y,h2_l8z,h2_l9x,h2_l9y,h2_l9z,h2_l10x,h2_l10y,h2_l10z,h2_l11x,h2_l11y,h2_l11z,h2_l12x,h2_l12y,h2_l12z,h2_l13x,h2_l13y,h2_l13z,h2_l14x,h2_l14y,h2_l14z,h2_l15x,h2_l15y,h2_l15z,h2_l16x,h2_l16y,h2_l16z,h2_l17x,h2_l17y,h2_l17z,h2_l18x,h2_l18y,h2_l18z,h2_l19x,h2_l19y,h2_l19z,h2_l20x,h2_l20y,h2_l20z,face_k0x,face_k0y,face_k1x,face_k1y,face_k2x,face_k2y,face_k3x,face_k3y,face_k4x,face_k4y,face_k5x,face_k5y
0,0.6521967,0.54982495,-6.2337637e-07,0.66560835,0.46979517,0.01820938,0.6380084,0.38467658,0.020598391,0.5910509,0.32908872,0.019429207,0.55513066,0.3153547,0.020438207,0.6469347,0.32356966,-0.0055631725,0.5616022,0.31015754,-0.0045717065,0.5663813,0.35587937,0.0026449163,0.5848897,0.37333363,0.007006785,0.6266548,0.34274375,-0.019750057,0.5435032,0.34124357,-0.02012347,0.5557686,0.38221002,-0.012142471,0.5726922,0.3992215,-0.009763634,0.5994159,0.37345544,-0.030930815,0.52673656,0.36553025,-0.03194888,0.54190576,0.40472373,-0.022868091,0.56167,0.42539018,-0.020206816,0.56839645,0.4105546,-0.04019328,0.51351166,0.3648547,-0.04438022,0.48247835,0.3392442,-0.04406424,0.45590007,0.31285882,-0.045366906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34741884,0.30358398,0.43816042,0.285582,0.36682534,0.34254855,0.3864917,0.42755216,0.34709725,0.37202162,0.5525997,0.34284735
1,0.65360224,0.55486816,-6.163183e-07,0.6642842,0.47629648,0.015480164,0.6357478,0.38978863,0.017525757,0.58881766,0.33267838,0.016688466,0.55309254,0.3180121,0.018258132,0.6462949,0.3267915,-0.006503369,0.56050676,0.3127004,-0.0070118606,0.5647308,0.357844,-0.00040217332,0.58334875,0.376189,0.004022211,0.6264235,0.34717438,-0.01928238,0.54335725,0.34299606,-0.020900214,0.5550578,0.38268134,-0.013096643,0.5714104,0.3980791,-0.010434412,0.6003745,0.3788883,-0.02947919,0.5265429,0.36744028,-0.03262753,0.54130715,0.4044816,-0.023915578,0.56118834,0.4228053,-0.020745693,0.570383,0.41789222,-0.03784235,0.5139517,0.36962372,-0.043376964,0.48274434,0.34351522,-0.043042623,0.45681477,0.31665394,-0.043837044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34212482,0.3116759,0.43408233,0.2867822,0.36628994,0.3469919,0.38820595,0.4316224,0.34090132,0.38411182,0.5478027,0.33938706
2,0.65079325,0.5581095,-6.2755345e-07,0.6659955,0.47782505,0.01616686,0.6405999,0.39081353,0.018707957,0.59418595,0.33444053,0.018442376,0.5579369,0.3224089,0.020112146,0.6461905,0.3285604,-0.007804415,0.5595993,0.31586504,-0.0071434295,0.56394833,0.36012116,8.062198e-05,0.5817065,0.3774879,0.004673332,0.6249426,0.34911352,-0.020099336,0.5423325,0.34499618,-0.020692559,0.5529829,0.38643327,-0.012555209,0.5679128,0.40430245,-0.009711718,0.5980481,0.38107488,-0.029356979,0.52492744,0.36872733,-0.031088844,0.53843147,0.40755868,-0.022233626,0.55708474,0.4286081,-0.01912035,0.5681721,0.42022866,-0.03667141,0.5144613,0.37093052,-0.041856915,0.48385942,0.34421337,-0.04194098,0.4580031,0.3176728,-0.042971794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3432528,0.29913652,0.4412862,0.2774198,0.37147152,0.33562297,0.39049193,0.42624372,0.3341477,0.3768512,0.5504135,0.34019375
3,0.6499764,0.55362785,-6.1147557e-07,0.6630615,0.47209677,0.017113399,0.6363843,0.38786882,0.01938452,0.5886365,0.3322255,0.018308822,0.5510618,0.31790346,0.019272145,0.64497113,0.32825094,-0.0042914497,0.5615906,0.31434846,-0.002707463,0.5654097,0.35787317,0.0045133596,0.5825806,0.37636504,0.0088692345,0.62407655,0.34765673,-0.017443677,0.54271954,0.34531128,-0.017653227,0.55432296,0.38450116,-0.010590303,0.5711629,0.40064648,-0.00879595,0.5969915,0.37826622,-0.027650466,0.5257395,0.36826319,-0.028664634,0.54086596,0.40497446,-0.020228054,0.5610438,0.4236641,-0.017903686,0.5664316,0.41515857,-0.03599411,0.51293004,0.3694275,-0.040185507,0.48252583,0.34395307,-0.03996426,0.4567191,0.31757024,-0.041235667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3414443,0.3110476,0.43134388,0.28601682,0.36244392,0.34504288,0.38504797,0.43193096,0.34326762,0.38526124,0.5474576,0.3418796
4,0.64819956,0.5530957,-6.2721284e-07,0.6633804,0.47241676,0.01795051,0.6363047,0.38893327,0.020824295,0.589151,0.33244342,0.020820726,0.55333745,0.3180295,0.022920188,0.64708877,0.32653534,-0.0075546256,0.5611244,0.31278634,-0.004341485,0.56514084,0.35704732,0.0047605587,0.5825159,0.3739432,0.009888835,0.6266445,0.3466028,-0.02063404,0.5431347,0.34361482,-0.019175956,0.55466485,0.38299534,-0.0101831285,0.570887,0.3982977,-0.007789207,0.5991803,0.37789562,-0.030298036,0.5255283,0.3677565,-0.02939537,0.5408233,0.40402085,-0.019209968,0.5611238,0.42210874,-0.016667858,0.56800437,0.4159496,-0.038017478,0.51434493,0.368729,-0.041990463,0.4839409,0.34250847,-0.041775458,0.45808822,0.31566757,-0.043470405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34231415,0.3048243,0.4375889,0.27960354,0.3682436,0.34226865,0.39010924,0.43103218,0.33969647,0.38055772,0.55147386,0.33599073
5,0.6509082,0.5512781,-6.1602674e-07,0.6650839,0.47170445,0.01818216,0.63889766,0.3863201,0.02136384,0.5909077,0.3306986,0.021532154,0.5542073,0.3174497,0.023331344,0.64548814,0.32522428,-0.0063727256,0.5618649,0.31303096,-0.0024898408,0.5652736,0.35731775,0.006666215,0.58227473,0.37406296,0.011922518,0.62424344,0.34607944,-0.01970988,0.5442209,0.3443344,-0.017928552,0.55509037,0.38436773,-0.009363091,0.5709806,0.40199125,-0.0067053577,0.5970029,0.37797606,-0.02955286,0.5268339,0.369129,-0.029372074,0.5419489,0.4059649,-0.020672837,0.5621417,0.42536443,-0.018323475,0.5664542,0.41615215,-0.037201453,0.5128457,0.3685635,-0.040979173,0.48231542,0.34333,-0.04035008,0.45680448,0.31775475,-0.04131706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34283617,0.31191707,0.43211314,0.2906924,0.36629704,0.34728605,0.38567305,0.42888296,0.33857054,0.3810811,0.53876585,0.3440585
6,0.65418196,0.54991674,-5.9646436e-07,0.66711223,0.4703906,0.015210992,0.63795376,0.38640165,0.01737133,0.58991355,0.3314557,0.016817428,0.553796,0.31722665,0.018414112,0.64562744,0.32460785,-0.0069878567,0.56111157,0.31260523,-0.0064289398,0.5655835,0.35538873,0.00053733453,0.583266,0.37265798,0.004926767,0.625155,0.34500563,-0.019075869,0.54302174,0.3430226,-0.01982341,0.55497426,0.38169956,-0.012168661,0.5713339,0.39713046,-0.009791821,0.5983367,0.37659657,-0.02843948,0.52598524,0.36739558,-0.030468745,0.5414005,0.4031623,-0.021846995,0.56164503,0.42135534,-0.019000193,0.5676608,0.41523483,-0.036025625,0.5137996,0.36821064,-0.041326854,0.48357993,0.3419333,-0.041375574,0.45816863,0.31515175,-0.042532805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34383568,0.30341154,0.43532526,0.28699595,0.365957,0.3356251,0.38302428,0.42244762,0.33725718,0.3791294,0.5417073,0.35439497
7,0.65635294,0.5448316,-6.444331e-07,0.6636668,0.46796644,0.015117851,0.62904173,0.3881288,0.015386305,0.58131653,0.33517247,0.012329119,0.5490611,0.31794095,0.012072141,0.64975077,0.32203886,-0.0060384516,0.5661355,0.30964345,-0.009615264,0.57068336,0.35536134,-0.006299504,0.58897126,0.37419176,-0.004207194,0.63539404,0.3415674,-0.01944708,0.55036783,0.33976734,-0.023312172,0.56243294,0.37942386,-0.017139439,0.57787687,0.39567852,-0.016011586,0.61257297,0.3726944,-0.030773826,0.53635234,0.36581826,-0.03429894,0.55100405,0.40483925,-0.025068905,0.56852925,0.42567044,-0.022206938,0.58434755,0.40952438,-0.040679224,0.5300866,0.36571264,-0.047687583,0.49950626,0.33754233,-0.049115203,0.4726414,0.30832335,-0.051585786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3468934,0.31412953,0.43876487,0.28753275,0.375783,0.36052543,0.3967557,0.44059175,0.33943683,0.37551838,0.54540646,0.32667124
8,0.64787745,0.54515064,-7.670596e-07,0.59370697,0.48078248,0.005675244,0.5674104,0.40880564,0.0006690661,0.5451433,0.35036027,-0.008211863,0.51744986,0.31077576,-0.013691211,0.64400357,0.326436,-0.0014346339,0.56066954,0.31541142,-0.022389455,0.556413,0.37127146,-0.033585574,0.5713465,0.3988557,-0.038222305,0.65478015,0.33538195,-0.013701049,0.5553329,0.34856877,-0.034593903,0.55642396,0.40613085,-0.038043376,0.5709977,0.4305647,-0.03912475,0.6521582,0.35635793,-0.026972374,0.55589604,0.37023872,-0.04459625,0.56028974,0.4285051,-0.036635924,0.5774443,0.45816302,-0.02963239,0.6393706,0.38470626,-0.04036399,0.56893456,0.37688437,-0.055056993,0.5580507,0.38780135,-0.05428388,0.5600325,0.3861731,-0.051072612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3452447,0.31492668,0.43495125,0.28794616,0.3705837,0.35233045,0.3923596,0.43538386,0.34177637,0.38529676,0.5439392,0.3366778
9,0.6498375,0.53226054,-6.3387347e-07,0.5953171,0.4716047,0.0019474213,0.56585526,0.40307838,-0.0038788146,0.54664326,0.35219824,-0.011972913,0.52837974,0.31826875,-0.016955275,0.6452394,0.32299513,-0.006305643,0.5635763,0.3191806,-0.022770151,0.5584007,0.37224805,-0.030867878,0.57142824,0.39915237,-0.035134602,0.6553893,0.33523467,-0.017249184,0.557685,0.3405167,-0.036709886,0.5552968,0.39482352,-0.039389182,0.56822056,0.4222067,-0.040063743,0.65096205,0.35893607,-0.028885536,0.5577333,0.36119565,-0.04528873,0.5562237,0.41606742,-0.03771743,0.5704304,0.44568324,-0.031590782,0.63730097,0.38934538,-0.040969934,0.5691942,0.37504083,-0.0570395,0.5585671,0.38592163,-0.05770733,0.5628069,0.3848706,-0.055780753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3452447,0.31492668,0.43495125,0.28794616,0.3705837,0.35233045,0.3923596,0.43538386,0.34177637,0.38529676,0.5439392,0.3366778
