frame_idx,h1_l0x,h1_l0y,h1_l0z,h1_l1x,h1_l1y,h1_l1z,h1_l2x,h1_l2y,h1_l2z,h1_l3x,h1_l3y,h1_l3z,h1_l4x,h1_l4y,h1_l4z,h1_l5x,h1_l5y,h1_l5z,h1_l6x,h1_l6y,h1_l6z,h1_l7x,h1_l7y,h1_l7z,h1_l8x,h1_l8y,h1_l8z,h1_l9x,h1_l9y,h1_l9z,h1_l10x,h1_l10y,h1_l10z,h1_l11x,h1_l11y,h1_l11z,h1_l12x,h1_l12y,h1_l12z,h1_l13x,h1_l13y,h1_l13z,h1_l14x,h1_l14y,h1_l14z,h1_l15x,h1_l15y,h1_l15z,h1_l16x,h1_l16y,h1_l16z,h1_l17x,h1_l17y,h1_l17z,h1_l18x,h1_l18y,h1_l18z,h1_l19x,h1_l19y,h1_l19z,h1_l20x,h1_l20y,h1_l20z,h2_l0x,h2_l0y,h2_l0z,h2_l1x,h2_l1y,h2_l1z,h2_l2x,h2_l2y,h2_l2z,h2_l3x,h2_l3y,h2_l3z,h2_l4x,h2_l4y,h2_l4z,h2_l5x,h2_l5y,h2_l5z,h2_l6x,h2_l6y,h2_l6z,h2_l7x,h2_l7y,h2_l7z,h2_l8x,h2_l8y,h2_l8z,h2_l9x,h2_l9y,h2_l9z,h2_l10x,h2_l10y,h2_l10z,h2_l11x,h2_l11y,h2_l11z,h2_l12x,h2_l12y,h2_l12z,h2_l13x,h2_l13y,h2_l13z,h2_l14x,h2_l14y,h2_l14z,h2_l15x,h2_l15y,h2_l15z,h2_l16x,h2_l16y,h2_l16z,h2_l17x,h2_l17y,h2_l17z,h2_l18x,h2_l18y,h2_l18z,h2_l19x,h2_l19y,h2_l19z,h2_l20x,h2_l20y,h2_l20z,face_k0x,face_k0y,face_k1x,face_k1y,face_k2x,face_k2y,face_k3x,face_k3y,face_k4x,face_k4y,face_k5x,face_k5y
0,0.84346175,0.81392705,-2.6263822e-07,0.7591828,0.77121544,-0.01802591,0.6789104,0.69842696,-0.036226798,0.60966694,0.6798848,-0.059041217,0.5543207,0.69479865,-0.083901465,0.76277584,0.54159176,-0.019077726,0.75571275,0.43623954,-0.04412943,0.7513851,0.36870974,-0.06193171,0.74618006,0.3114488,-0.07787456,0.8166162,0.531576,-0.031877555,0.76663756,0.55849916,-0.0784266,0.7662489,0.6471571,-0.08882804,0.784729,0.6878526,-0.087060384,0.8651469,0.5521295,-0.04819448,0.81257486,0.5922883,-0.08492505,0.8108424,0.6685914,-0.07273258,0.8271041,0.6880435,-0.057564296,0.9097712,0.58669704,-0.067647815,0.86654127,0.61001366,-0.08484573,0.8548553,0.6656076,-0.0708056,0.86561483,0.67878723,-0.056637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48879522,0.38241935,0.61750066,0.3691104,0.5666947,0.476628,0.56837213,0.55550814,0.40866095,0.42208737,0.678,0.39285392
1,0.8465507,0.8132925,-2.6377475e-07,0.75901425,0.7679352,-0.01502553,0.67796135,0.69776046,-0.033226527,0.6096808,0.6804422,-0.05690715,0.5552019,0.6940217,-0.08286309,0.76392144,0.54463863,-0.01840635,0.7576101,0.4353088,-0.044016965,0.7526351,0.3658523,-0.062389344,0.74596435,0.3075908,-0.07858417,0.8172913,0.53550637,-0.032893784,0.76433116,0.5621541,-0.080471754,0.76625603,0.6503902,-0.09133237,0.7872988,0.69376904,-0.08982669,0.86552584,0.5557411,-0.050560914,0.8105619,0.5928229,-0.087611735,0.81112885,0.6693066,-0.07526955,0.82964724,0.69332147,-0.059879526,0.9103912,0.59001416,-0.071115024,0.8648892,0.6083453,-0.088942684,0.85412,0.66452664,-0.07471214,0.8668317,0.68170834,-0.06010193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48629734,0.38287902,0.61557466,0.37173623,0.5606518,0.4811508,0.56287295,0.55892485,0.41062617,0.4183299,0.68104607,0.39382648
2,0.84595454,0.81415963,-2.5379163e-07,0.760488,0.77085453,-0.018444385,0.6796653,0.7003138,-0.037287585,0.6099881,0.6818074,-0.06061601,0.5551851,0.69474584,-0.085835144,0.76359427,0.543074,-0.01977422,0.7565086,0.43702382,-0.04548593,0.7526167,0.36969212,-0.063515015,0.7475531,0.312326,-0.0794842,0.8163452,0.53257567,-0.031992786,0.7645852,0.5589608,-0.07834434,0.7669644,0.64626956,-0.08859612,0.78725326,0.68606687,-0.08700549,0.8646074,0.55164516,-0.047766328,0.8105436,0.5933448,-0.08425894,0.8112363,0.66963655,-0.07190322,0.8285885,0.6897204,-0.056806695,0.90978175,0.58511066,-0.06675827,0.8637327,0.6120661,-0.084030055,0.8547613,0.6683764,-0.07024329,0.86748445,0.6814671,-0.056238133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4886694,0.38122058,0.61922103,0.36900556,0.5668991,0.47886288,0.56841946,0.55599314,0.40831906,0.41714734,0.68084496,0.38999325
3,0.8460721,0.8141131,-2.4630188e-07,0.7596435,0.77107155,-0.017183013,0.67813236,0.69938,-0.03493991,0.60851246,0.679999,-0.057548214,0.55395335,0.69422996,-0.08215111,0.7617973,0.5439678,-0.017417053,0.75555706,0.4366324,-0.0425183,0.75022614,0.36823028,-0.060178977,0.7438254,0.31017628,-0.075943105,0.81535524,0.5339201,-0.030446583,0.76452607,0.5606177,-0.07592332,0.7649145,0.6461464,-0.08580997,0.78492314,0.6828492,-0.08415589,0.8638616,0.55348015,-0.04707732,0.8099499,0.5932274,-0.08327744,0.809128,0.6684272,-0.070593625,0.8270418,0.6858104,-0.055386573,0.9089106,0.58672196,-0.066862,0.8634889,0.6109897,-0.084046766,0.8533337,0.66725665,-0.06973474,0.8664087,0.6800717,-0.055389043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48888856,0.38063562,0.61586994,0.36773062,0.5660534,0.47607332,0.56741565,0.5505815,0.40901628,0.41536182,0.6749526,0.38667208
4,0.8447073,0.812555,-2.5902835e-07,0.75851256,0.76891935,-0.017486274,0.6784241,0.69832635,-0.0354465,0.6096451,0.6793123,-0.058072492,0.5551871,0.6927147,-0.08280172,0.76238936,0.54266703,-0.018029748,0.7555513,0.4354403,-0.04356028,0.751218,0.36700323,-0.06168165,0.74546933,0.30894196,-0.07753084,0.8152644,0.5322849,-0.030564018,0.7654855,0.55660534,-0.077382766,0.76581174,0.6444809,-0.088021584,0.78432304,0.6858591,-0.08609203,0.86333275,0.5509356,-0.04656471,0.8106245,0.5907432,-0.0838361,0.8102196,0.6683005,-0.07189063,0.82706857,0.6896086,-0.056359638,0.9079863,0.5834595,-0.06558605,0.86268735,0.60817665,-0.08360963,0.8533903,0.66568685,-0.06984705,0.8665371,0.6797277,-0.055345945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48501682,0.38248885,0.61527157,0.36753106,0.563786,0.47835958,0.56647354,0.5556143,0.4063854,0.4201581,0.6781835,0.38739532
5,0.8438052,0.8143035,-2.3589034e-07,0.7567455,0.7704925,-0.016974779,0.6760247,0.6986635,-0.03495708,0.60701895,0.68032515,-0.057939954,0.55190027,0.6959245,-0.0830375,0.76173496,0.5430969,-0.01612082,0.75384945,0.43764377,-0.041085783,0.74896425,0.3696917,-0.059128176,0.74317825,0.31149974,-0.07552839,0.8148796,0.5336538,-0.029834507,0.7622179,0.55800563,-0.07608675,0.7644921,0.6453085,-0.08664434,0.7859692,0.68272185,-0.0852988,0.8630057,0.55351,-0.047237687,0.8077294,0.5925062,-0.083911695,0.8081195,0.6684214,-0.071495876,0.82700425,0.6848453,-0.056484673,0.9075028,0.5871801,-0.0678065,0.86036986,0.61112446,-0.08546813,0.8515655,0.66739297,-0.07153647,0.8660618,0.67875904,-0.057610262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48636976,0.38312477,0.61702627,0.3656739,0.5647412,0.47976917,0.5688875,0.55904263,0.40973803,0.4225307,0.6824612,0.38469428
6,0.8429236,0.8197897,-2.2644791e-07,0.7525446,0.77488744,-0.015953708,0.6721933,0.70438266,-0.035577692,0.60348153,0.6878458,-0.06083941,0.5473653,0.7026378,-0.08839957,0.7582762,0.5481123,-0.01950956,0.7526142,0.44146913,-0.04741159,0.7475149,0.37274504,-0.06717854,0.74109226,0.3136126,-0.08458356,0.8118559,0.53907627,-0.03530592,0.7597096,0.5641114,-0.084243424,0.7628143,0.652272,-0.09445711,0.78579575,0.69033724,-0.092745915,0.8599214,0.5604732,-0.05491173,0.80506396,0.5982379,-0.09358739,0.8051198,0.6743518,-0.08056817,0.8246493,0.69133663,-0.06521141,0.9046856,0.5948579,-0.07771878,0.85889995,0.6159799,-0.09716362,0.84823316,0.6723382,-0.08330663,0.86150956,0.68527675,-0.06943041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48821345,0.3812235,0.61713964,0.3676982,0.56530637,0.48031718,0.56756765,0.5581358,0.40999758,0.4165098,0.6796739,0.38663745
7,0.8418692,0.83077145,-1.9298096e-07,0.7476134,0.7819039,-0.013080762,0.66721755,0.7158608,-0.033029012,0.59859765,0.6999784,-0.060325168,0.5412015,0.71049523,-0.08975277,0.7516512,0.5590986,-0.013676771,0.7463241,0.45464602,-0.044094436,0.74071646,0.38593233,-0.06389911,0.7357967,0.32640347,-0.08134947,0.80632037,0.55140924,-0.03444494,0.7521864,0.5697942,-0.09052226,0.7528447,0.66394174,-0.102034435,0.77552265,0.7042496,-0.09894833,0.8548296,0.57261753,-0.059801076,0.7984669,0.6136846,-0.10603815,0.7979704,0.69377834,-0.09344627,0.81823117,0.7072462,-0.07624788,0.89885795,0.60521924,-0.08814131,0.85146123,0.64041054,-0.112691574,0.8414642,0.6968576,-0.10093475,0.85617226,0.7014564,-0.08781949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48279297,0.37741375,0.6122732,0.3668912,0.5559857,0.47549683,0.558586,0.5519738,0.4091325,0.41160566,0.68002534,0.38876635
8,0.8290608,0.84452903,-2.4186463e-07,0.74222183,0.8008989,-0.017899832,0.66455555,0.7330241,-0.03782426,0.59631133,0.7144792,-0.06266416,0.5407319,0.72257876,-0.089201465,0.74798936,0.5717371,-0.021935707,0.7417563,0.46444747,-0.05034511,0.7383824,0.39476937,-0.06815126,0.7349598,0.33535615,-0.08380308,0.8036974,0.5623308,-0.03629141,0.7474401,0.588556,-0.08695907,0.74973696,0.6787744,-0.096213736,0.7720985,0.71778035,-0.09257517,0.85224974,0.58343405,-0.054537274,0.79301256,0.6354597,-0.09484664,0.7944229,0.7125148,-0.08196093,0.8139278,0.72634125,-0.06567185,0.8950064,0.61775804,-0.07606213,0.8433079,0.6643229,-0.09623551,0.8361097,0.71758044,-0.08467849,0.8512337,0.72053343,-0.071922675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47733322,0.37909418,0.60781586,0.3684035,0.5482035,0.48172474,0.5527316,0.555942,0.40963846,0.4087438,0.6813883,0.38484985
9,0.8240417,0.8466571,-2.326828e-07,0.7370756,0.8049925,-0.018333957,0.65846044,0.7378496,-0.03917736,0.5895732,0.7191282,-0.06487573,0.53265136,0.72746325,-0.0922871,0.7415109,0.5770724,-0.02319311,0.73490316,0.47385794,-0.050581392,0.73070705,0.40468845,-0.0680008,0.72812486,0.34607694,-0.08383484,0.79702187,0.56497514,-0.037010815,0.7434974,0.6049822,-0.08413121,0.7468884,0.6917615,-0.092054285,0.7703549,0.72453415,-0.08927411,0.84582067,0.5861701,-0.054742634,0.7886011,0.64655215,-0.0918265,0.78992534,0.7199082,-0.07837661,0.8093276,0.7300895,-0.063669786,0.8881787,0.62105507,-0.07604701,0.83725566,0.6759087,-0.096015275,0.831711,0.72851086,-0.08548818,0.84803987,0.72955376,-0.07417377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47949994,0.37985784,0.6117553,0.36626983,0.5550941,0.4787485,0.5591189,0.5586145,0.40593317,0.4181437,0.6818208,0.38859135
