frame_idx,h1_l0x,h1_l0y,h1_l0z,h1_l1x,h1_l1y,h1_l1z,h1_l2x,h1_l2y,h1_l2z,h1_l3x,h1_l3y,h1_l3z,h1_l4x,h1_l4y,h1_l4z,h1_l5x,h1_l5y,h1_l5z,h1_l6x,h1_l6y,h1_l6z,h1_l7x,h1_l7y,h1_l7z,h1_l8x,h1_l8y,h1_l8z,h1_l9x,h1_l9y,h1_l9z,h1_l10x,h1_l10y,h1_l10z,h1_l11x,h1_l11y,h1_l11z,h1_l12x,h1_l12y,h1_l12z,h1_l13x,h1_l13y,h1_l13z,h1_l14x,h1_l14y,h1_l14z,h1_l15x,h1_l15y,h1_l15z,h1_l16x,h1_l16y,h1_l16z,h1_l17x,h1_l17y,h1_l17z,h1_l18x,h1_l18y,h1_l18z,h1_l19x,h1_l19y,h1_l19z,h1_l20x,h1_l20y,h1_l20z,h2_l0x,h2_l0y,h2_l0z,h2_l1x,h2_l1y,h2_l1z,h2_l2x,h2_l2y,h2_l2z,h2_l3x,h2_l3y,h2_l3z,h2_l4x,h2_l4y,h2_l4z,h2_l5x,h2_l5y,h2_l5z,h2_l6x,h2_l6y,h2_l6z,h2_l7x,h2_l7y,h2_l7z,h2_l8x,h2_l8y,h2_l8z,h2_l9x,h2_l9y,h2_l9z,h2_l10x,h2_l10y,h2_l10z,h2_l11x,h2_l11y,h2_l11z,h2_l12x,h2_l12y,h2_l12z,h2_l13x,h2_l13y,h2_l13z,h2_l14x,h2_l14y,h2_l14z,h2_l15x,h2_l15y,h2_l15z,h2_l16x,h2_l16y,h2_l16z,h2_l17x,h2_l17y,h2_l17z,h2_l18x,h2_l18y,h2_l18z,h2_l19x,h2_l19y,h2_l19z,h2_l20x,h2_l20y,h2_l20z,face_k0x,face_k0y,face_k1x,face_k1y,face_k2x,face_k2y,face_k3x,face_k3y,face_k4x,face_k4y,face_k5x,face_k5y
0,0.5169989,0.6312695,2.2047301e-07,0.49662516,0.59565985,0.004266925,0.45601055,0.56708956,0.0083251875,0.42593652,0.5532432,0.009803384,0.40599623,0.5395736,0.011277769,0.44518378,0.55440015,0.009902795,0.40907928,0.51789415,0.0021545603,0.38479084,0.4853702,-0.004851244,0.36527795,0.45870936,-0.009757087,0.4375023,0.55568993,0.0017294539,0.3979175,0.51134294,-0.00552146,0.37126672,0.47579443,-0.013007348,0.34812787,0.44295537,-0.018575242,0.4292782,0.564458,-0.007724993,0.38984486,0.521848,-0.016077891,0.36409217,0.48656854,-0.025299067,0.34332505,0.45617002,-0.031662483,0.41979533,0.5819142,-0.016865395,0.38649487,0.55756575,-0.023738988,0.36420324,0.53812575,-0.028973375,0.3452917,0.52078813,-0.03336593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4089246,0.2789365,0.51307386,0.2744491,0.4387697,0.32329035,0.44800735,0.41349137,0.3848776,0.35196,0.61180586,0.3523965
1,0.5200999,0.6385932,2.3633922e-07,0.49910218,0.6101671,0.0011909902,0.4598117,0.58285403,0.0032745567,0.43110135,0.5699712,0.00323392,0.41080892,0.5572802,0.003213419,0.4492502,0.5570489,0.0070577757,0.41158497,0.52026474,-0.0011652611,0.38590264,0.48731974,-0.008732438,0.36509705,0.46063644,-0.014160432,0.44120172,0.5574321,-0.00013876251,0.4004188,0.5132559,-0.008013888,0.37331003,0.47764632,-0.016078787,0.34949958,0.44454673,-0.022089744,0.4329951,0.5659145,-0.008811983,0.39254868,0.523706,-0.017253589,0.36609188,0.4881383,-0.026423655,0.3446373,0.45700383,-0.032861877,0.42287827,0.5835797,-0.017525971,0.3887387,0.55848765,-0.0240618,0.3657695,0.53883207,-0.02911912,0.34602797,0.5209773,-0.03350391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4089246,0.2789365,0.51307386,0.2744491,0.4387697,0.32329035,0.44800735,0.41349137,0.3848776,0.35196,0.61180586,0.3523965
2,0.51768774,0.6325461,1.8769683e-07,0.4970001,0.59337455,0.0074193524,0.46033034,0.56251436,0.0126629295,0.43389824,0.5487804,0.0145433135,0.4152385,0.5365567,0.016021723,0.45001966,0.5481105,0.012153156,0.41381508,0.51053727,0.005777497,0.3884347,0.48001957,4.841236e-05,0.3679045,0.45603946,-0.0040553287,0.4418805,0.55036587,0.0024942409,0.40241113,0.5053878,-0.0035677422,0.37597728,0.47279567,-0.010509704,0.35273054,0.44337547,-0.015828783,0.43266186,0.56037265,-0.00812785,0.3930578,0.5187921,-0.015127877,0.36659998,0.48639834,-0.024204327,0.34490395,0.45920146,-0.030810533,0.42109,0.5797161,-0.018179512,0.38753223,0.55581164,-0.023803055,0.36502343,0.53712934,-0.028551057,0.34545445,0.52074003,-0.03282307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40830153,0.28252953,0.51175,0.2771231,0.4377854,0.31650835,0.44838542,0.40899473,0.38759497,0.36337465,0.6117319,0.36122608
3,0.5155979,0.6337621,2.4048813e-07,0.4922582,0.5984787,0.0049947696,0.45086992,0.56913894,0.0088559035,0.41958076,0.55392504,0.009844877,0.39798963,0.5396609,0.010621909,0.43981537,0.5587579,0.010047149,0.40405923,0.5224252,0.00084257807,0.3793569,0.48866567,-0.007349059,0.35929716,0.46080178,-0.012996088,0.43456885,0.558981,0.00087955414,0.3954492,0.51504046,-0.007208852,0.3694771,0.47878522,-0.015402143,0.3464805,0.44536996,-0.021483086,0.42892596,0.56650543,-0.009513081,0.38969135,0.5242872,-0.018117571,0.36466348,0.48976117,-0.026461547,0.34417146,0.4597435,-0.032248184,0.42157024,0.58227223,-0.019664519,0.38837516,0.55785114,-0.02648648,0.36729774,0.5373395,-0.030989155,0.349415,0.51791143,-0.034781575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40854406,0.27842104,0.5154238,0.27995586,0.435474,0.3197282,0.4434904,0.41276962,0.3859924,0.35468984,0.61746544,0.3685044
4,0.52214104,0.6373171,2.140894e-07,0.50134647,0.60233325,0.0029263748,0.4629717,0.57568127,0.0052905125,0.4331252,0.56420475,0.00509264,0.41251954,0.5521948,0.0045672446,0.45082062,0.55561644,0.0069898996,0.412556,0.51986563,-0.002236081,0.3860164,0.4880447,-0.010059685,0.36402634,0.46247843,-0.015703574,0.4435672,0.5570329,-0.0013757446,0.40232936,0.5130903,-0.010796539,0.37489417,0.47906768,-0.019465856,0.34963238,0.4475118,-0.025699193,0.43610168,0.5664947,-0.011027305,0.39565066,0.5251136,-0.020892417,0.3685534,0.49133855,-0.030316224,0.3459257,0.46216106,-0.03661726,0.42635542,0.5850311,-0.020482237,0.39310408,0.5595902,-0.027989829,0.37075123,0.5397071,-0.033205476,0.35093823,0.5216569,-0.037515175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40777284,0.2838446,0.5077663,0.2779835,0.43195748,0.32113606,0.4443139,0.41095728,0.39399436,0.35925597,0.6137471,0.35630387
5,0.5293224,0.63350344,2.1117165e-07,0.50782037,0.59701025,0.00561836,0.47071677,0.5695532,0.008599391,0.44340637,0.55635077,0.008658678,0.4240414,0.54572725,0.008451807,0.45382828,0.5591536,0.0073423246,0.413825,0.5261368,-0.0017200629,0.38807726,0.4949382,-0.009252125,0.36654487,0.46860328,-0.014455103,0.44730067,0.5613866,-0.0022201084,0.4045206,0.5208579,-0.0111212395,0.3764806,0.48607576,-0.019721055,0.3507204,0.45336232,-0.025990898,0.4398154,0.5703073,-0.012628679,0.39831322,0.5312919,-0.021786895,0.37090898,0.49708033,-0.031413365,0.3479986,0.46692348,-0.038026195,0.43050182,0.5862696,-0.02257277,0.39520952,0.56340283,-0.029638605,0.37195107,0.54386663,-0.034787964,0.3519936,0.5252401,-0.039084878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40511495,0.28252345,0.5065645,0.2789715,0.42772493,0.32425225,0.43961865,0.4151966,0.39155558,0.35629332,0.6146681,0.35890782
6,0.5342109,0.6246163,2.3371189e-07,0.50955844,0.5881964,0.0051836446,0.47039276,0.5630641,0.008491912,0.4399359,0.5522582,0.008981438,0.4171459,0.5435708,0.009325256,0.4554618,0.55437315,0.009641447,0.4155032,0.5270647,0.00041249042,0.38936386,0.49750164,-0.0075285076,0.36810392,0.47163978,-0.012721504,0.44967273,0.5561114,0.0007980717,0.40625083,0.5226374,-0.00750967,0.37727684,0.49028403,-0.015425194,0.3517698,0.45972416,-0.021048082,0.44296396,0.5666245,-0.009171098,0.40081987,0.5349585,-0.01798779,0.3734868,0.5038646,-0.026032418,0.35140228,0.47580376,-0.031294834,0.43432462,0.58612037,-0.01881752,0.40025917,0.5669708,-0.025826618,0.37815467,0.5492275,-0.030006645,0.3589719,0.5322772,-0.033245124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40559226,0.2838577,0.50812304,0.27491605,0.4328757,0.32238382,0.44595617,0.4131437,0.38954479,0.36067647,0.613793,0.3513568
7,0.5386242,0.6206889,2.0049883e-07,0.5142013,0.57873565,0.0053617265,0.47516286,0.5588086,0.008103676,0.44611126,0.5502979,0.0074771643,0.4252173,0.54061085,0.0067358976,0.45708635,0.5566328,0.009771227,0.41746652,0.52958125,-0.00012204674,0.39127553,0.5022978,-0.008552588,0.369855,0.47890043,-0.014406348,0.45194507,0.56195456,-0.0005561015,0.40932196,0.52731884,-0.010361666,0.38068637,0.49729314,-0.019432839,0.3545315,0.46832204,-0.025733307,0.44705147,0.57208043,-0.012132569,0.40502834,0.5390175,-0.022484485,0.37734553,0.51036507,-0.03132435,0.35408413,0.48459813,-0.03692284,0.4424752,0.58661586,-0.023469154,0.40695277,0.5682534,-0.031731345,0.3840276,0.55280435,-0.036487594,0.36406958,0.5367437,-0.040009715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40832934,0.27927703,0.5092542,0.2787735,0.43178248,0.31823337,0.44166714,0.40692723,0.3923063,0.353257,0.61222243,0.36139083
8,0.55421627,0.614217,1.8168615e-07,0.52747756,0.579207,0.004355719,0.4878122,0.5579402,0.0056653596,0.45729935,0.54852694,0.0042633833,0.43390018,0.54203975,0.0024980172,0.47315094,0.55239844,0.0040699393,0.42887336,0.5330399,-0.007242992,0.398431,0.5110764,-0.016229857,0.37343362,0.49159923,-0.022259802,0.4685122,0.5569292,-0.0055350144,0.42043558,0.53157717,-0.016204081,0.3885674,0.5066091,-0.02496695,0.36075366,0.48222184,-0.030951258,0.4643697,0.56915945,-0.015893674,0.41821346,0.5438797,-0.02589699,0.38742545,0.51864076,-0.033495024,0.36229688,0.49508923,-0.038256988,0.46037772,0.58820593,-0.02605766,0.42401853,0.5725014,-0.033710793,0.39992622,0.55847657,-0.037671056,0.37972832,0.54467505,-0.040477898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41075468,0.28208184,0.5117639,0.2778874,0.43519464,0.32146782,0.44609538,0.41228455,0.39480853,0.35822535,0.6155295,0.36013073
9,0.55098605,0.60834163,2.3030303e-07,0.5224054,0.57027704,0.0055841347,0.48075446,0.5513247,0.008219553,0.45003024,0.542471,0.0075696413,0.4267487,0.535817,0.0067783925,0.4618867,0.55426854,0.0107957935,0.4218163,0.53349674,0.0012732927,0.39417183,0.5094273,-0.00747652,0.37142873,0.48868054,-0.01341029,0.45795882,0.56034154,0.0009076939,0.41405338,0.53350055,-0.00751951,0.38414893,0.5068342,-0.015734782,0.35745126,0.4813094,-0.021520307,0.45552915,0.5716309,-0.010126657,0.41299534,0.545129,-0.018096318,0.38483945,0.51908016,-0.02459105,0.36171514,0.49497223,-0.028897598,0.4540515,0.58785737,-0.021150207,0.419509,0.571819,-0.02702942,0.39711136,0.5578068,-0.02989542,0.37800837,0.54330456,-0.032101255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41075468,0.28208184,0.5117639,0.2778874,0.43519464,0.32146782,0.44609538,0.41228455,0.39480853,0.35822535,0.6155295,0.36013073
