frame_idx,h1_l0x,h1_l0y,h1_l0z,h1_l1x,h1_l1y,h1_l1z,h1_l2x,h1_l2y,h1_l2z,h1_l3x,h1_l3y,h1_l3z,h1_l4x,h1_l4y,h1_l4z,h1_l5x,h1_l5y,h1_l5z,h1_l6x,h1_l6y,h1_l6z,h1_l7x,h1_l7y,h1_l7z,h1_l8x,h1_l8y,h1_l8z,h1_l9x,h1_l9y,h1_l9z,h1_l10x,h1_l10y,h1_l10z,h1_l11x,h1_l11y,h1_l11z,h1_l12x,h1_l12y,h1_l12z,h1_l13x,h1_l13y,h1_l13z,h1_l14x,h1_l14y,h1_l14z,h1_l15x,h1_l15y,h1_l15z,h1_l16x,h1_l16y,h1_l16z,h1_l17x,h1_l17y,h1_l17z,h1_l18x,h1_l18y,h1_l18z,h1_l19x,h1_l19y,h1_l19z,h1_l20x,h1_l20y,h1_l20z,h2_l0x,h2_l0y,h2_l0z,h2_l1x,h2_l1y,h2_l1z,h2_l2x,h2_l2y,h2_l2z,h2_l3x,h2_l3y,h2_l3z,h2_l4x,h2_l4y,h2_l4z,h2_l5x,h2_l5y,h2_l5z,h2_l6x,h2_l6y,h2_l6z,h2_l7x,h2_l7y,h2_l7z,h2_l8x,h2_l8y,h2_l8z,h2_l9x,h2_l9y,h2_l9z,h2_l10x,h2_l10y,h2_l10z,h2_l11x,h2_l11y,h2_l11z,h2_l12x,h2_l12y,h2_l12z,h2_l13x,h2_l13y,h2_l13z,h2_l14x,h2_l14y,h2_l14z,h2_l15x,h2_l15y,h2_l15z,h2_l16x,h2_l16y,h2_l16z,h2_l17x,h2_l17y,h2_l17z,h2_l18x,h2_l18y,h2_l18z,h2_l19x,h2_l19y,h2_l19z,h2_l20x,h2_l20y,h2_l20z,face_k0x,face_k0y,face_k1x,face_k1y,face_k2x,face_k2y,face_k3x,face_k3y,face_k4x,face_k4y,face_k5x,face_k5y
0,0.6532154,0.787825,6.403676e-07,0.69325995,0.73097837,-0.0014504013,0.7295261,0.67518055,-0.012728503,0.7705338,0.6339516,-0.026153374,0.80883384,0.6107878,-0.040380362,0.6816411,0.6031323,-0.018494863,0.67940634,0.50259835,-0.029260071,0.67589486,0.44742438,-0.035585858,0.67420065,0.40229833,-0.039299857,0.6454827,0.6096386,-0.02491075,0.6271171,0.50634676,-0.036065012,0.6114014,0.44377613,-0.041568488,0.59776646,0.400407,-0.045676567,0.61166805,0.6328579,-0.029351555,0.58794934,0.55769277,-0.03706724,0.5962636,0.5800306,-0.028782818,0.6064647,0.61091393,-0.020398324,0.58350295,0.6606288,-0.034138102,0.5676681,0.6012492,-0.036971122,0.57807314,0.6157546,-0.02610407,0.5879835,0.6364565,-0.015587241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4194648,0.42092973,0.52411145,0.4098984,0.4790003,0.4942419,0.48279288,0.55849344,0.36134136,0.45005912,0.5845808,0.42430454
1,0.65507436,0.784003,6.2312193e-07,0.69536144,0.7289918,-0.0008904817,0.73299944,0.672495,-0.011073916,0.7747102,0.63134116,-0.023437109,0.81102955,0.6074385,-0.036617506,0.6848681,0.6035252,-0.016809866,0.68223584,0.5016384,-0.027122768,0.6793894,0.44604528,-0.032901123,0.67803764,0.40095186,-0.035900258,0.65025526,0.6082521,-0.023068361,0.6304105,0.50565374,-0.033694103,0.6140579,0.44328174,-0.038993042,0.59966856,0.39872193,-0.042667948,0.61662656,0.62788594,-0.027518407,0.5904988,0.5560487,-0.03554407,0.59713537,0.57883865,-0.028601373,0.6061129,0.60833526,-0.020721376,0.587073,0.6514013,-0.03217189,0.56962645,0.59300405,-0.034794036,0.57690454,0.6068376,-0.02455086,0.5846225,0.62597215,-0.014429388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211177,0.41724932,0.523345,0.40734357,0.47966743,0.49015522,0.48256755,0.5530231,0.36231554,0.44607717,0.5806745,0.42280954
2,0.6644262,0.7848283,6.2619335e-07,0.70473355,0.72425026,0.006792459,0.740243,0.66990626,-0.0027483897,0.7814656,0.62937284,-0.01600302,0.8201648,0.6053633,-0.02980762,0.6926823,0.5969715,-0.010890025,0.6878666,0.49572888,-0.019623158,0.6849342,0.44046402,-0.025171226,0.6846345,0.3963191,-0.028608482,0.6584391,0.605179,-0.0196303,0.63696826,0.50257295,-0.02840386,0.6208845,0.4405287,-0.032865264,0.6079015,0.39801916,-0.036936015,0.62502724,0.6292231,-0.025706852,0.60089487,0.5569116,-0.027399221,0.6083251,0.58100575,-0.015825933,0.6183001,0.6120539,-0.00683335,0.5978595,0.6567803,-0.031878192,0.582705,0.60396874,-0.028647307,0.5918237,0.6177905,-0.016032066,0.60115135,0.63467836,-0.0054680207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42108673,0.40975642,0.5223454,0.3993311,0.47651798,0.47915107,0.48074037,0.54188687,0.36730003,0.44055235,0.5836357,0.41700888
3,0.6715229,0.784641,6.4818255e-07,0.7116306,0.7191447,0.0063448306,0.7476599,0.6654664,-0.0062113665,0.7915278,0.62596977,-0.023049796,0.8335153,0.60446155,-0.04052359,0.6986991,0.5893013,-0.014423397,0.69282275,0.4937275,-0.024005448,0.6896362,0.4405722,-0.029937653,0.68881303,0.39826962,-0.034331523,0.66409034,0.60117155,-0.025218789,0.6428241,0.50030625,-0.03649384,0.6263635,0.43877915,-0.04239932,0.6133795,0.3978153,-0.048195258,0.63010496,0.62867576,-0.033152398,0.6074505,0.55421066,-0.035890076,0.6166187,0.5804337,-0.02288232,0.6281651,0.6130316,-0.01377408,0.60382766,0.65696687,-0.041447677,0.5877956,0.6040452,-0.0402909,0.6001237,0.61987025,-0.028399395,0.6120149,0.6381664,-0.018708853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42202267,0.4177944,0.52499473,0.40199757,0.4820419,0.47970527,0.4882085,0.5444992,0.3667352,0.455881,0.5864753,0.41964144
4,0.669113,0.7839297,6.2082256e-07,0.70848143,0.7228564,0.004774115,0.7430234,0.66744024,-0.004024925,0.7843936,0.6254989,-0.016754275,0.8218523,0.60220015,-0.030228032,0.69751275,0.5909969,-0.008233224,0.69354326,0.49240837,-0.016789403,0.690107,0.4397276,-0.021960055,0.68916374,0.39595783,-0.02494252,0.662246,0.5977344,-0.01768974,0.64160645,0.49743193,-0.027787084,0.62470627,0.43593636,-0.03448507,0.61081564,0.3949422,-0.039565258,0.6279125,0.62176144,-0.024856426,0.60435057,0.555977,-0.03070659,0.6138655,0.58112675,-0.022730282,0.6255183,0.61233604,-0.01493894,0.5987962,0.65149724,-0.03197811,0.5800615,0.5992598,-0.032107882,0.5906267,0.61850995,-0.020020206,0.6013366,0.64061916,-0.009001687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42128012,0.4258216,0.52394265,0.41356802,0.4802327,0.49217635,0.48494083,0.55669993,0.3648737,0.45920372,0.58436537,0.43046552
5,0.6692348,0.77426654,5.9849475e-07,0.71040267,0.7156575,0.0033828595,0.74687886,0.6614112,-0.007458986,0.7893747,0.6237102,-0.021186128,0.82722086,0.60463786,-0.03588613,0.7007855,0.5908195,-0.020533966,0.6956158,0.49208385,-0.03261362,0.6918336,0.437673,-0.039102275,0.68980926,0.39380282,-0.042754564,0.665147,0.5988005,-0.029389087,0.6453404,0.49579814,-0.041950904,0.6287254,0.43344057,-0.047904525,0.6147379,0.39092472,-0.052628603,0.63073057,0.6220273,-0.03542115,0.6061298,0.55149436,-0.042035256,0.6141601,0.5761763,-0.032116044,0.62510693,0.60727966,-0.02334912,0.60214645,0.648515,-0.041505247,0.5817689,0.59663546,-0.042510603,0.5895948,0.6116543,-0.03076409,0.5982785,0.6287164,-0.02028372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4149972,0.42864555,0.51684076,0.4103964,0.47273207,0.48905784,0.48087347,0.5539455,0.36477372,0.46664262,0.583235,0.42602223
6,0.67054063,0.77035856,5.994669e-07,0.7110797,0.7120275,0.0063813995,0.7455134,0.6603045,-0.0017079569,0.78466415,0.62176436,-0.013585455,0.8189581,0.6014404,-0.025627028,0.70121264,0.582172,-0.011872884,0.69674176,0.48551404,-0.022853011,0.69360024,0.43303815,-0.02965179,0.6913803,0.3897432,-0.034165435,0.66650075,0.5870396,-0.021835446,0.646071,0.48729515,-0.036185272,0.62855214,0.4270622,-0.04538237,0.6130095,0.38784343,-0.051942557,0.6324636,0.61079186,-0.028639846,0.6087485,0.55090916,-0.034411862,0.62116283,0.5761003,-0.023699448,0.63441104,0.60547364,-0.014428944,0.6049566,0.6420812,-0.035540026,0.59044266,0.60136753,-0.034496725,0.60533476,0.6207309,-0.02116898,0.617965,0.63978714,-0.009502997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41547212,0.43060327,0.51796013,0.412551,0.47547576,0.4945736,0.48198047,0.558852,0.36068457,0.4667353,0.5802806,0.42693388
7,0.6694109,0.75959206,6.3139e-07,0.70917076,0.69738597,0.0059671947,0.7418456,0.6481917,-0.00408346,0.78079003,0.6104502,-0.018587215,0.81391263,0.58378685,-0.033150952,0.7007747,0.5685967,-0.011128063,0.6955487,0.47334725,-0.02007308,0.691422,0.42203152,-0.024760796,0.6892299,0.3791468,-0.028236045,0.66712564,0.57551134,-0.022359768,0.644169,0.47741032,-0.036560416,0.6250626,0.41612095,-0.045764405,0.6106116,0.37648743,-0.05285603,0.6334637,0.60074276,-0.030638076,0.6080111,0.5420088,-0.036753364,0.6191862,0.5717999,-0.025434796,0.63216406,0.6033492,-0.016446494,0.6063203,0.6312772,-0.039216377,0.5898458,0.5939728,-0.039880265,0.6046609,0.61872333,-0.027575575,0.6172836,0.64095926,-0.016954012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41454482,0.42865074,0.5175727,0.41398638,0.475111,0.49075073,0.4801436,0.5567165,0.35645565,0.4682821,0.5764856,0.43468678
8,0.66832304,0.7475053,6.432633e-07,0.71026796,0.685417,0.016777528,0.74262816,0.63480693,0.011944003,0.77734697,0.586344,0.0018235967,0.80848306,0.5529118,-0.008115895,0.6977135,0.55306804,0.0028060651,0.6914696,0.45552742,0.0005719674,0.68513733,0.40366113,0.0013642752,0.68215,0.3617395,0.002018209,0.663341,0.55893,-0.010053888,0.63936675,0.45967212,-0.01999359,0.6189776,0.39747486,-0.025590874,0.6044891,0.35905725,-0.029432569,0.62911016,0.58298653,-0.018823428,0.60086364,0.52538437,-0.017435625,0.6081133,0.55284774,-0.0026296165,0.6200972,0.5810411,0.008215026,0.6014475,0.6131451,-0.026961353,0.5799817,0.57638043,-0.017487664,0.5911909,0.60037935,-0.0003890037,0.6025832,0.6204963,0.0128453765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41169876,0.4293784,0.5144228,0.4057234,0.47174034,0.48862422,0.48160896,0.55485314,0.36227855,0.4721294,0.58143836,0.42034853
9,0.66410834,0.7215773,6.060738e-07,0.7088238,0.6673972,0.013949222,0.7413168,0.61529696,0.012550844,0.7727734,0.56530315,0.0063185273,0.80484664,0.5364715,-0.00015625516,0.6925656,0.5334701,0.0075923186,0.68691915,0.43412036,0.0060242317,0.6792772,0.3809272,0.006852669,0.6745759,0.3391529,0.008201989,0.65661824,0.53643656,-0.0030374494,0.63422513,0.43704313,-0.0073204474,0.6129868,0.3769405,-0.009338461,0.5969537,0.33936918,-0.010254315,0.62277836,0.55796474,-0.011064427,0.59209406,0.50480324,-0.009986426,0.5967592,0.53272456,0.0011638112,0.6075323,0.56336015,0.010823947,0.59311026,0.5874718,-0.018572697,0.56810045,0.5565089,-0.0112946825,0.57462364,0.5797599,0.0026591574,0.5846493,0.60123426,0.014627168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4039762,0.42399538,0.50218654,0.40734112,0.45810652,0.48766893,0.46600837,0.54903144,0.3566892,0.45566136,0.567674,0.41836113
