frame_idx,h1_l0x,h1_l0y,h1_l0z,h1_l1x,h1_l1y,h1_l1z,h1_l2x,h1_l2y,h1_l2z,h1_l3x,h1_l3y,h1_l3z,h1_l4x,h1_l4y,h1_l4z,h1_l5x,h1_l5y,h1_l5z,h1_l6x,h1_l6y,h1_l6z,h1_l7x,h1_l7y,h1_l7z,h1_l8x,h1_l8y,h1_l8z,h1_l9x,h1_l9y,h1_l9z,h1_l10x,h1_l10y,h1_l10z,h1_l11x,h1_l11y,h1_l11z,h1_l12x,h1_l12y,h1_l12z,h1_l13x,h1_l13y,h1_l13z,h1_l14x,h1_l14y,h1_l14z,h1_l15x,h1_l15y,h1_l15z,h1_l16x,h1_l16y,h1_l16z,h1_l17x,h1_l17y,h1_l17z,h1_l18x,h1_l18y,h1_l18z,h1_l19x,h1_l19y,h1_l19z,h1_l20x,h1_l20y,h1_l20z,h2_l0x,h2_l0y,h2_l0z,h2_l1x,h2_l1y,h2_l1z,h2_l2x,h2_l2y,h2_l2z,h2_l3x,h2_l3y,h2_l3z,h2_l4x,h2_l4y,h2_l4z,h2_l5x,h2_l5y,h2_l5z,h2_l6x,h2_l6y,h2_l6z,h2_l7x,h2_l7y,h2_l7z,h2_l8x,h2_l8y,h2_l8z,h2_l9x,h2_l9y,h2_l9z,h2_l10x,h2_l10y,h2_l10z,h2_l11x,h2_l11y,h2_l11z,h2_l12x,h2_l12y,h2_l12z,h2_l13x,h2_l13y,h2_l13z,h2_l14x,h2_l14y,h2_l14z,h2_l15x,h2_l15y,h2_l15z,h2_l16x,h2_l16y,h2_l16z,h2_l17x,h2_l17y,h2_l17z,h2_l18x,h2_l18y,h2_l18z,h2_l19x,h2_l19y,h2_l19z,h2_l20x,h2_l20y,h2_l20z,face_k0x,face_k0y,face_k1x,face_k1y,face_k2x,face_k2y,face_k3x,face_k3y,face_k4x,face_k4y,face_k5x,face_k5y
0,0.6879971,0.86166614,3.792265e-07,0.7366202,0.8178647,0.0012124298,0.77957106,0.770471,-0.00905113,0.8225497,0.7366329,-0.021424016,0.8604696,0.7208318,-0.035024278,0.74892825,0.7078888,-0.023417376,0.75322133,0.6157079,-0.03627532,0.7494336,0.5624513,-0.043739118,0.746699,0.52103055,-0.04875568,0.71290654,0.7101055,-0.031448584,0.6986766,0.6077024,-0.04472712,0.6846555,0.54779404,-0.0514731,0.67240214,0.502424,-0.056968685,0.67688674,0.7261569,-0.036705915,0.66162497,0.64884734,-0.046227444,0.66940117,0.6778282,-0.03722749,0.6770737,0.711125,-0.028998911,0.6470967,0.74801314,-0.041923482,0.64111024,0.6984002,-0.04731994,0.6521682,0.72298676,-0.037061162,0.66139394,0.74682313,-0.027121892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43378365,0.43377823,0.5353814,0.4399073,0.49103576,0.5214787,0.4860732,0.57794005,0.36386603,0.4400649,0.58227056,0.44833755
1,0.68965507,0.86270416,3.7397746e-07,0.7395267,0.81864804,0.008271051,0.7811818,0.7723863,-0.00032437543,0.8239748,0.73649734,-0.01179084,0.861825,0.7199826,-0.024242083,0.75252116,0.7073446,-0.019236995,0.7552035,0.6152909,-0.03096176,0.7522744,0.5631215,-0.038783457,0.75016975,0.52204776,-0.04477444,0.71666336,0.7139409,-0.02927473,0.70101005,0.60838675,-0.041491825,0.68774724,0.5497959,-0.04814027,0.6760612,0.50428116,-0.054846037,0.68015003,0.73168385,-0.035649143,0.66346365,0.64918095,-0.040377375,0.6713638,0.67911845,-0.02790452,0.68032926,0.7131997,-0.019252026,0.6517712,0.75279963,-0.041651335,0.6436123,0.6986751,-0.04330662,0.6543287,0.7241282,-0.0314699,0.66429114,0.74760324,-0.021649841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4336104,0.4320748,0.5366084,0.4392169,0.49167275,0.5202651,0.48630783,0.5779963,0.36215177,0.44014227,0.58317727,0.45039326
2,0.6953909,0.8652133,3.8013525e-07,0.7437186,0.82026404,0.0024572187,0.78526163,0.77086544,-0.0069245175,0.8281141,0.7357256,-0.018181574,0.8637977,0.71849054,-0.030772926,0.7574879,0.70833045,-0.024976267,0.76056683,0.6133058,-0.03886747,0.75911885,0.5585214,-0.048093047,0.75837296,0.51498586,-0.054504547,0.7211293,0.71178657,-0.032955512,0.70627105,0.6091851,-0.045738984,0.6930035,0.5507185,-0.0527684,0.6819501,0.5050787,-0.05913426,0.6849379,0.7269913,-0.03797729,0.66848344,0.6508106,-0.045988902,0.6750835,0.67727584,-0.03644542,0.68251985,0.70997244,-0.028489405,0.6551589,0.74758077,-0.042912126,0.6465574,0.69511044,-0.04689777,0.6565389,0.7175728,-0.035965,0.6656465,0.7412005,-0.025915015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4331992,0.43150324,0.535466,0.44200772,0.4891073,0.52101994,0.48260865,0.5780463,0.36234954,0.43664145,0.58209723,0.45418197
3,0.70565915,0.8652266,3.748475e-07,0.75146925,0.82050985,0.0056469105,0.79212004,0.77127296,-0.001744052,0.83567256,0.7331148,-0.012013465,0.8734858,0.7161669,-0.023138633,0.7662029,0.7025511,-0.014511933,0.76904076,0.6070044,-0.025058007,0.7672436,0.55239475,-0.032156292,0.76655,0.509215,-0.037153363,0.73149806,0.7063039,-0.02305241,0.71332544,0.60479766,-0.033435185,0.6989479,0.54629177,-0.040416945,0.6877967,0.5020237,-0.046644658,0.69598347,0.7210464,-0.028848225,0.6742677,0.6506856,-0.033865504,0.6786413,0.6791896,-0.02500382,0.68641865,0.7107461,-0.01782883,0.6671303,0.7402644,-0.034419995,0.6530688,0.6920028,-0.034004427,0.66030407,0.7164347,-0.022358714,0.6695717,0.7400255,-0.0123883495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43035895,0.431459,0.532051,0.43981677,0.48577648,0.5184846,0.4807791,0.57478267,0.36210918,0.43775284,0.58076715,0.4505958
4,0.7143434,0.8571115,4.0097157e-07,0.76148975,0.806066,0.02226553,0.8006146,0.75991577,0.020136202,0.8429048,0.7197676,0.013089892,0.8811164,0.7043824,0.0061117974,0.7748243,0.6868911,0.000637613,0.7767747,0.5906103,-0.0046028513,0.77438813,0.53701085,-0.008680074,0.77329487,0.49555928,-0.012032576,0.7389136,0.6931736,-0.011962929,0.7183182,0.59015286,-0.019553198,0.7034755,0.5308701,-0.024830643,0.69187415,0.488766,-0.03052262,0.6999178,0.7098632,-0.019761518,0.6783492,0.6406585,-0.013308669,0.68389046,0.6677783,0.0039070244,0.6941036,0.7000033,0.014193041,0.66941535,0.731029,-0.02651718,0.6555757,0.68447715,-0.013306652,0.66449755,0.70876867,0.004916973,0.67490643,0.7315305,0.017816493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4307583,0.4378606,0.5315268,0.44163138,0.48591697,0.52094245,0.48327821,0.5783322,0.36634362,0.44897246,0.583306,0.45216602
5,0.72968596,0.83202994,4.46422e-07,0.77605355,0.7787289,0.013202353,0.81593156,0.72826624,0.0088456385,0.85608745,0.68719727,-0.00010218229,0.8948255,0.6725137,-0.0098988805,0.78719914,0.659994,-0.0039241626,0.7854982,0.564071,-0.010716201,0.78083193,0.51195574,-0.014097493,0.77963984,0.47138375,-0.015661333,0.7513361,0.66196775,-0.014619363,0.7298817,0.56292635,-0.021171242,0.7167552,0.5019737,-0.024905931,0.70881945,0.45964104,-0.028117962,0.71426064,0.67706674,-0.022103475,0.6946368,0.6151768,-0.020400349,0.70151496,0.640193,-0.007410988,0.7103539,0.67016,0.002552402,0.68170875,0.6988674,-0.029125942,0.669918,0.65327173,-0.020039978,0.67808855,0.67476505,-0.0032853866,0.6855414,0.6976572,0.010169808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43035707,0.43671107,0.53172636,0.44351095,0.48489884,0.51843196,0.48100847,0.5776393,0.36446002,0.4504279,0.58279943,0.46005112
6,0.7448451,0.79326713,5.0973074e-07,0.79032654,0.742598,0.01165464,0.8284954,0.6927066,0.009060327,0.8657355,0.64982355,0.0018494905,0.90216184,0.6313257,-0.0056509012,0.79571587,0.6140501,0.0054490217,0.7978265,0.52026165,0.00010851836,0.795484,0.4644766,-0.0044961534,0.7955721,0.42025405,-0.0072906944,0.75962174,0.6138694,-0.0030511285,0.73839927,0.5145671,-0.007195838,0.72052586,0.45344716,-0.012428517,0.70771825,0.41343418,-0.016387694,0.723605,0.62900794,-0.009170259,0.69806683,0.5735382,-0.005108278,0.7044099,0.60170794,0.005555962,0.715586,0.63318413,0.013981001,0.6930959,0.6520279,-0.015198951,0.6760438,0.6154097,-0.0035298045,0.6835456,0.63867223,0.0121742105,0.69416153,0.66256315,0.024799133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4253785,0.43797183,0.52623284,0.43863475,0.4801932,0.5161875,0.47918677,0.57522005,0.36371034,0.4539314,0.5810853,0.45109874
7,0.76500565,0.7605288,5.9082936e-07,0.81855565,0.69894576,0.051542718,0.8485468,0.6361282,0.076549254,0.8733294,0.58641285,0.093705356,0.9064697,0.5556499,0.1133505,0.7941346,0.54097974,0.07561741,0.7954554,0.45252174,0.107703425,0.79217285,0.4035288,0.12722589,0.792252,0.36709756,0.1409964,0.75559676,0.5476039,0.068163365,0.73312145,0.4550956,0.100294136,0.71904254,0.39820513,0.11699954,0.70831656,0.36521548,0.12895353,0.7213076,0.5684005,0.0655547,0.70404047,0.5168375,0.10962706,0.71246487,0.5484861,0.13681827,0.7247517,0.5774117,0.15389226,0.69336015,0.5939982,0.065677695,0.6824463,0.5585121,0.11451341,0.6901368,0.58284414,0.14305319,0.70145875,0.60485995,0.16275656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42388278,0.43774027,0.5256125,0.43929583,0.47786835,0.5169837,0.47730336,0.5766278,0.36399913,0.45468527,0.58329093,0.4533298
8,0.77604765,0.70956874,5.076997e-07,0.82426137,0.62705785,0.06950947,0.83966464,0.564075,0.104800306,0.85330915,0.5095281,0.12935889,0.8747546,0.47555655,0.1558472,0.7917677,0.47669154,0.08700245,0.77859783,0.3819093,0.11982586,0.7688751,0.33230555,0.13989691,0.7642815,0.2920731,0.15352033,0.7522487,0.48170483,0.07303655,0.71638924,0.3910131,0.1029213,0.69895375,0.3361575,0.11943663,0.68971837,0.30769584,0.13139924,0.71448183,0.5052632,0.06573699,0.6950011,0.4617554,0.112736166,0.7054915,0.48449564,0.14086628,0.718411,0.50918865,0.15760373,0.6841862,0.5360076,0.062465344,0.6748903,0.50989795,0.11432674,0.68482447,0.52958846,0.14266124,0.6974672,0.5501823,0.16181046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42571643,0.43713325,0.5286688,0.44029254,0.48200417,0.51796436,0.4797997,0.5780619,0.36080498,0.45481104,0.58169466,0.45670485
9,0.74879086,0.61608344,6.170088e-07,0.7898188,0.54623175,0.015240144,0.81813586,0.48209077,0.01766128,0.8499828,0.4297248,0.014883604,0.8832038,0.39739415,0.010903538,0.7656229,0.4026384,0.021925341,0.7450619,0.31281948,0.030980172,0.7331746,0.26646733,0.03604332,0.72606283,0.22771084,0.04072119,0.72649485,0.40548974,0.015189965,0.68998283,0.33040023,0.029675635,0.66631025,0.28194934,0.03216791,0.65098625,0.25043568,0.033618838,0.6924081,0.42765212,0.010300785,0.67042863,0.4154781,0.025356466,0.6811337,0.4416128,0.025728384,0.6952638,0.46657914,0.026554404,0.6622429,0.45472622,0.0061310534,0.65412605,0.45156932,0.02532301,0.66424674,0.47634244,0.035797805,0.67693746,0.4997661,0.04430273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4277743,0.43648624,0.5291211,0.43958652,0.4827479,0.5180157,0.48100868,0.5756431,0.3652918,0.44949645,0.58346325,0.45078892
