frame_idx,h1_l0x,h1_l0y,h1_l0z,h1_l1x,h1_l1y,h1_l1z,h1_l2x,h1_l2y,h1_l2z,h1_l3x,h1_l3y,h1_l3z,h1_l4x,h1_l4y,h1_l4z,h1_l5x,h1_l5y,h1_l5z,h1_l6x,h1_l6y,h1_l6z,h1_l7x,h1_l7y,h1_l7z,h1_l8x,h1_l8y,h1_l8z,h1_l9x,h1_l9y,h1_l9z,h1_l10x,h1_l10y,h1_l10z,h1_l11x,h1_l11y,h1_l11z,h1_l12x,h1_l12y,h1_l12z,h1_l13x,h1_l13y,h1_l13z,h1_l14x,h1_l14y,h1_l14z,h1_l15x,h1_l15y,h1_l15z,h1_l16x,h1_l16y,h1_l16z,h1_l17x,h1_l17y,h1_l17z,h1_l18x,h1_l18y,h1_l18z,h1_l19x,h1_l19y,h1_l19z,h1_l20x,h1_l20y,h1_l20z,h2_l0x,h2_l0y,h2_l0z,h2_l1x,h2_l1y,h2_l1z,h2_l2x,h2_l2y,h2_l2z,h2_l3x,h2_l3y,h2_l3z,h2_l4x,h2_l4y,h2_l4z,h2_l5x,h2_l5y,h2_l5z,h2_l6x,h2_l6y,h2_l6z,h2_l7x,h2_l7y,h2_l7z,h2_l8x,h2_l8y,h2_l8z,h2_l9x,h2_l9y,h2_l9z,h2_l10x,h2_l10y,h2_l10z,h2_l11x,h2_l11y,h2_l11z,h2_l12x,h2_l12y,h2_l12z,h2_l13x,h2_l13y,h2_l13z,h2_l14x,h2_l14y,h2_l14z,h2_l15x,h2_l15y,h2_l15z,h2_l16x,h2_l16y,h2_l16z,h2_l17x,h2_l17y,h2_l17z,h2_l18x,h2_l18y,h2_l18z,h2_l19x,h2_l19y,h2_l19z,h2_l20x,h2_l20y,h2_l20z,face_k0x,face_k0y,face_k1x,face_k1y,face_k2x,face_k2y,face_k3x,face_k3y,face_k4x,face_k4y,face_k5x,face_k5y
0,0.67649275,0.42130208,-1.4240968e-07,0.6111304,0.43665504,0.0004341739,0.542048,0.49284154,-0.009011882,0.48899755,0.5444268,-0.019876117,0.44421726,0.54488444,-0.03365994,0.52115315,0.5333127,-0.042761367,0.5117609,0.6629679,-0.06538963,0.51310676,0.73350954,-0.07773834,0.51393664,0.79234654,-0.08653482,0.55788887,0.5434252,-0.055387687,0.55395895,0.6906199,-0.077057205,0.5553882,0.7779843,-0.08642353,0.55573237,0.8474647,-0.09488184,0.6044874,0.55133116,-0.06507128,0.61771846,0.66704434,-0.08468235,0.6317017,0.628761,-0.07406827,0.63479686,0.588402,-0.06437337,0.6532149,0.56017977,-0.074481584,0.6556771,0.642244,-0.08923849,0.6649226,0.6071044,-0.078736305,0.665191,0.5715973,-0.06849969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43230346,0.10155161,0.5367537,0.110584274,0.4369022,0.15363534,0.44726077,0.25728512,0.43073136,0.1809385,0.6678198,0.21607853
1,0.6732223,0.41975194,-1.4742598e-07,0.6083735,0.4374131,0.0018307228,0.54128855,0.49964243,-0.006724947,0.48940754,0.5501702,-0.016738024,0.44491366,0.5480549,-0.029785331,0.51984954,0.5383194,-0.042456932,0.51231563,0.66910577,-0.06263211,0.5149178,0.7384118,-0.0729987,0.51568365,0.7950978,-0.080661304,0.55798304,0.5489819,-0.05524475,0.5567066,0.6973185,-0.07456048,0.5589632,0.78371996,-0.08251348,0.55984426,0.8520097,-0.09036168,0.60619295,0.55727816,-0.06475588,0.6194665,0.66660017,-0.081747316,0.6302086,0.62966615,-0.07112962,0.63220906,0.59104633,-0.062238563,0.6561575,0.5660614,-0.07384798,0.6557541,0.6452114,-0.08635774,0.6642698,0.61127937,-0.0753037,0.66647613,0.5773171,-0.06520174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4336362,0.09965415,0.53350407,0.11043079,0.43959755,0.15226908,0.44874683,0.24836446,0.43084714,0.17032687,0.6565823,0.20661642
2,0.67625654,0.4218259,-1.5171594e-07,0.60888356,0.43997976,0.0024244587,0.5412684,0.50154847,-0.006256492,0.4895582,0.5530601,-0.016478984,0.44469005,0.5527496,-0.029618053,0.52055395,0.5377519,-0.042992458,0.5131121,0.66859424,-0.065090254,0.51538825,0.7393538,-0.07668205,0.51657915,0.7973961,-0.08503095,0.55819774,0.54851323,-0.056110475,0.5579707,0.7002349,-0.07704501,0.5607141,0.7867696,-0.08524336,0.56190604,0.85380656,-0.093022235,0.60606027,0.55647737,-0.065946445,0.6209234,0.67107856,-0.08403985,0.6318534,0.63199353,-0.07253335,0.6330706,0.59107506,-0.06271699,0.6560053,0.56408477,-0.07540196,0.6589056,0.6450536,-0.08897171,0.66766286,0.60917944,-0.07795123,0.6681804,0.5733767,-0.06762544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43102378,0.09866102,0.5363609,0.10679464,0.43966547,0.15425904,0.4493169,0.25540298,0.42474687,0.17289104,0.66225004,0.2051255
3,0.6772148,0.4258276,-1.463148e-07,0.61206603,0.4424917,0.00084608904,0.54581296,0.50451416,-0.007876041,0.4943767,0.5575732,-0.017839737,0.44855922,0.55736655,-0.03048917,0.5236844,0.54323673,-0.042697307,0.5173182,0.6743221,-0.06458431,0.5198561,0.7446821,-0.07553655,0.52091855,0.801595,-0.08320001,0.56088156,0.5536263,-0.05490081,0.5625569,0.70376635,-0.076322824,0.56588846,0.79001814,-0.084985435,0.566938,0.8571296,-0.09254214,0.6087468,0.56142586,-0.0639807,0.62483746,0.66634595,-0.08312701,0.63543624,0.6298109,-0.07278278,0.636906,0.5923728,-0.06301948,0.658662,0.5693021,-0.072659634,0.6615046,0.6424615,-0.08628695,0.66951853,0.60746074,-0.0755611,0.67077386,0.5743133,-0.065110154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43335623,0.10981481,0.5357716,0.11590831,0.44105992,0.16203086,0.45191815,0.26117295,0.4302513,0.18410985,0.66142225,0.21165974
4,0.67499655,0.42118657,-1.14221656e-07,0.60980856,0.44095644,-0.0002692116,0.54465115,0.50794286,-0.009722778,0.49443758,0.5625436,-0.020091563,0.44857576,0.561197,-0.03314911,0.5266418,0.54272217,-0.045464203,0.5209509,0.6762486,-0.067150466,0.52236986,0.746321,-0.07764763,0.52221966,0.80367756,-0.08538346,0.5637095,0.55156004,-0.057247754,0.5643257,0.7040759,-0.0790115,0.56716394,0.7895303,-0.08746647,0.5685589,0.85571647,-0.09511288,0.6115624,0.5580744,-0.06573476,0.6268941,0.6700965,-0.08519013,0.6371868,0.6334297,-0.074086286,0.63873124,0.59507495,-0.06405794,0.6614675,0.5654668,-0.073966175,0.6635861,0.64338475,-0.08895589,0.67087346,0.60856616,-0.07882193,0.67149806,0.57464904,-0.06889598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4295539,0.10155158,0.53254,0.10971843,0.4355656,0.15087228,0.44545978,0.25461292,0.42609003,0.18210725,0.660155,0.21547885
5,0.6821964,0.42162007,-2.8992924e-08,0.61675084,0.43463674,0.0023501823,0.54909056,0.48853004,-0.0036059353,0.4960589,0.53030014,-0.012146971,0.4528334,0.5328952,-0.02282225,0.52230245,0.5387377,-0.027434148,0.50744766,0.65746886,-0.04709334,0.503851,0.72745883,-0.057188448,0.5016649,0.7840047,-0.06343135,0.55497587,0.55596006,-0.041038334,0.5440142,0.6910838,-0.061681885,0.53917086,0.77207637,-0.07127185,0.5330105,0.8366804,-0.07726319,0.5985644,0.5683255,-0.05275598,0.6194767,0.6673384,-0.07487008,0.6347024,0.6309382,-0.069548585,0.63735837,0.59235543,-0.0604657,0.64680725,0.5789978,-0.06389672,0.65417385,0.65286046,-0.078365736,0.6649599,0.6181783,-0.069434494,0.66546416,0.5825794,-0.059026547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43149483,0.10298334,0.53187245,0.10835643,0.43711847,0.15234946,0.44949824,0.253177,0.43273664,0.18021967,0.66124564,0.20545472
6,0.6842722,0.4209032,-4.2066443e-08,0.6179152,0.43451095,0.004256834,0.5508883,0.48665965,-0.0017565612,0.49666166,0.52829826,-0.010492764,0.45098525,0.53155154,-0.021359462,0.52252305,0.5373345,-0.027700659,0.50800157,0.6596644,-0.046371926,0.5049582,0.7278286,-0.055605903,0.5020547,0.7819214,-0.06118713,0.55622715,0.55647033,-0.04168473,0.54438245,0.69350326,-0.06007946,0.53757226,0.77292395,-0.068137795,0.5295638,0.8349242,-0.07381935,0.600652,0.5705516,-0.053400435,0.6196501,0.6676978,-0.07241837,0.63430905,0.63298523,-0.06555571,0.63744676,0.59500295,-0.05664097,0.6493049,0.5815265,-0.06450822,0.6559796,0.651693,-0.075875506,0.6672454,0.61787146,-0.06558625,0.6693044,0.5835887,-0.055040985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43149483,0.10298334,0.53187245,0.10835643,0.43711847,0.15234946,0.44949824,0.253177,0.43273664,0.18021967,0.66124564,0.20545472
7,0.68605775,0.40755212,-1.976695e-07,0.6199462,0.43225825,0.00095688534,0.5584233,0.49988592,-0.0059531806,0.50937635,0.55334514,-0.0150390295,0.4616275,0.55589986,-0.026153062,0.5335362,0.54760265,-0.029699057,0.5264951,0.6690847,-0.05121735,0.5282025,0.73844564,-0.0639097,0.53029376,0.79610676,-0.07257431,0.56700045,0.55641556,-0.042141434,0.57195956,0.6999398,-0.061843723,0.57505447,0.7817766,-0.071406014,0.5753927,0.8464358,-0.079678915,0.61126953,0.5608882,-0.052826367,0.6349076,0.6645145,-0.07099452,0.6436126,0.6290343,-0.06328647,0.6418082,0.5931858,-0.05583849,0.6581829,0.5642216,-0.06351885,0.6680831,0.64049363,-0.07574881,0.67601395,0.60898036,-0.06624687,0.67567474,0.57789016,-0.057222255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316001,0.10758798,0.5343085,0.112356946,0.43792665,0.15877445,0.44976965,0.2608,0.43064645,0.18550603,0.66455215,0.21089353
8,0.6842888,0.4086218,-1.10439196e-07,0.6183782,0.43001062,0.0011659376,0.5556072,0.49587852,-0.007086978,0.50585634,0.5493413,-0.017185632,0.45972288,0.5546687,-0.029577507,0.5327271,0.5440109,-0.035050105,0.5290569,0.67138624,-0.055929504,0.5323761,0.7431292,-0.06757418,0.5353645,0.80031097,-0.07558103,0.5682215,0.5543448,-0.04772065,0.5715729,0.6999405,-0.06847168,0.5732962,0.78409326,-0.07827125,0.57224035,0.8501337,-0.08635686,0.61377573,0.5604861,-0.05782109,0.63214374,0.66525376,-0.07662296,0.64184296,0.6302226,-0.0670651,0.64244056,0.5945976,-0.057703085,0.6621767,0.56494236,-0.067642055,0.6668756,0.6444674,-0.07985624,0.6737935,0.61095595,-0.06826042,0.6738295,0.5779639,-0.057301756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316001,0.10758798,0.5343085,0.112356946,0.43792665,0.15877445,0.44976965,0.2608,0.43064645,0.18550603,0.66455215,0.21089353
9,0.6886104,0.41804764,9.1269435e-08,0.6227113,0.42890978,0.007559264,0.5536776,0.4829277,0.0036613708,0.5000842,0.5253139,-0.0042773555,0.45859277,0.51986,-0.01422466,0.52662873,0.5252766,-0.025227329,0.5019644,0.64408696,-0.042849056,0.48873472,0.71184164,-0.04991531,0.47892696,0.7649763,-0.054397374,0.55674565,0.54010844,-0.041653063,0.5345685,0.67701614,-0.06404316,0.51902485,0.7583256,-0.073523626,0.5058879,0.82002664,-0.07902323,0.5989619,0.55283934,-0.05527707,0.6112033,0.66357493,-0.077052325,0.6293339,0.6272174,-0.06755142,0.63414735,0.58857363,-0.055299316,0.64740616,0.5634154,-0.068167314,0.64729965,0.64745075,-0.083023064,0.660896,0.611367,-0.0724745,0.664786,0.57335013,-0.06059714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4288774,0.10170092,0.53257805,0.10942526,0.43659064,0.15375035,0.44803265,0.25288886,0.42817336,0.1755922,0.6600293,0.20464756
