frame_idx,h1_l0x,h1_l0y,h1_l0z,h1_l1x,h1_l1y,h1_l1z,h1_l2x,h1_l2y,h1_l2z,h1_l3x,h1_l3y,h1_l3z,h1_l4x,h1_l4y,h1_l4z,h1_l5x,h1_l5y,h1_l5z,h1_l6x,h1_l6y,h1_l6z,h1_l7x,h1_l7y,h1_l7z,h1_l8x,h1_l8y,h1_l8z,h1_l9x,h1_l9y,h1_l9z,h1_l10x,h1_l10y,h1_l10z,h1_l11x,h1_l11y,h1_l11z,h1_l12x,h1_l12y,h1_l12z,h1_l13x,h1_l13y,h1_l13z,h1_l14x,h1_l14y,h1_l14z,h1_l15x,h1_l15y,h1_l15z,h1_l16x,h1_l16y,h1_l16z,h1_l17x,h1_l17y,h1_l17z,h1_l18x,h1_l18y,h1_l18z,h1_l19x,h1_l19y,h1_l19z,h1_l20x,h1_l20y,h1_l20z,h2_l0x,h2_l0y,h2_l0z,h2_l1x,h2_l1y,h2_l1z,h2_l2x,h2_l2y,h2_l2z,h2_l3x,h2_l3y,h2_l3z,h2_l4x,h2_l4y,h2_l4z,h2_l5x,h2_l5y,h2_l5z,h2_l6x,h2_l6y,h2_l6z,h2_l7x,h2_l7y,h2_l7z,h2_l8x,h2_l8y,h2_l8z,h2_l9x,h2_l9y,h2_l9z,h2_l10x,h2_l10y,h2_l10z,h2_l11x,h2_l11y,h2_l11z,h2_l12x,h2_l12y,h2_l12z,h2_l13x,h2_l13y,h2_l13z,h2_l14x,h2_l14y,h2_l14z,h2_l15x,h2_l15y,h2_l15z,h2_l16x,h2_l16y,h2_l16z,h2_l17x,h2_l17y,h2_l17z,h2_l18x,h2_l18y,h2_l18z,h2_l19x,h2_l19y,h2_l19z,h2_l20x,h2_l20y,h2_l20z,face_k0x,face_k0y,face_k1x,face_k1y,face_k2x,face_k2y,face_k3x,face_k3y,face_k4x,face_k4y,face_k5x,face_k5y
0,0.81734157,0.45179543,-1.3558409e-07,0.7493959,0.46809244,-0.0144090615,0.68512106,0.5274035,-0.03775845,0.6451815,0.58177865,-0.05733269,0.62390816,0.6262132,-0.08072735,0.6815822,0.5354469,-0.08758026,0.6869348,0.67501915,-0.120622985,0.69786733,0.750589,-0.14029711,0.7094998,0.80797887,-0.15281539,0.73531544,0.5354315,-0.09541369,0.73812246,0.68948233,-0.12312162,0.7391152,0.7772627,-0.13340043,0.7443386,0.8429458,-0.14566192,0.78838795,0.5401197,-0.09975438,0.784302,0.6738252,-0.122447446,0.7798084,0.66029084,-0.11354123,0.7825483,0.62853587,-0.10825615,0.833651,0.553833,-0.104290284,0.8144393,0.6582004,-0.12360964,0.80874646,0.6591451,-0.11519508,0.8082974,0.6425832,-0.10841984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35084337,0.2825948,0.44590825,0.2861182,0.37686327,0.32910156,0.38337463,0.40709972,0.3270809,0.33983052,0.534863,0.352611
1,0.8133252,0.45322925,-7.6713036e-08,0.74432117,0.46846914,-0.015559197,0.686846,0.5321759,-0.03960934,0.6542195,0.5934139,-0.059466347,0.64196575,0.6396134,-0.08339868,0.6822889,0.5399452,-0.08985145,0.68800336,0.67937005,-0.12188508,0.6995619,0.75687534,-0.14155847,0.7105732,0.8171537,-0.1552211,0.73516387,0.53908134,-0.096598305,0.7391772,0.6867042,-0.12311566,0.74109346,0.7746656,-0.13304101,0.74691963,0.84228396,-0.14617863,0.7885888,0.54254144,-0.099546544,0.78284115,0.6684146,-0.12220227,0.7779732,0.64567393,-0.11321084,0.78122306,0.6076614,-0.10874094,0.83410877,0.55512846,-0.10269531,0.81605434,0.6453239,-0.124068744,0.8123752,0.62985134,-0.11649745,0.81334096,0.5992203,-0.11072451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3415198,0.28272563,0.4380613,0.28151703,0.3664771,0.33052623,0.3757821,0.4108197,0.32308942,0.34229094,0.53292763,0.34669542
2,0.81115514,0.45517325,-6.118476e-08,0.7437571,0.47159338,-0.015050678,0.68188494,0.53198534,-0.0379044,0.64472634,0.5873136,-0.057071086,0.6266724,0.62956417,-0.08011308,0.6800268,0.5406077,-0.08589544,0.6833993,0.67618203,-0.117747806,0.6918289,0.7535345,-0.13704665,0.7000473,0.8133369,-0.15040696,0.7329002,0.5388975,-0.094514005,0.7346713,0.69029593,-0.12000106,0.7336397,0.77970064,-0.12968846,0.7356139,0.84729993,-0.14286177,0.7851637,0.54167086,-0.100052215,0.7813918,0.6766052,-0.12299638,0.7772296,0.65384567,-0.11474383,0.77963996,0.61477256,-0.11072792,0.8302026,0.5535919,-0.10601756,0.81457496,0.65325,-0.12854198,0.8127809,0.63576007,-0.121612035,0.8148088,0.60249054,-0.11602904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34976986,0.28597307,0.44655246,0.28733724,0.3781764,0.33063376,0.3843225,0.4078244,0.32346618,0.34531087,0.53224456,0.3543623
3,0.8159104,0.4537354,-8.5936904e-08,0.747661,0.46961844,-0.014669222,0.68518454,0.5311962,-0.038724497,0.6472365,0.5870743,-0.058950692,0.6283973,0.6321201,-0.08314132,0.6786335,0.53886354,-0.08868871,0.6808842,0.67942053,-0.12105078,0.68941826,0.75666195,-0.14059061,0.69917154,0.81593424,-0.15374275,0.7311013,0.5365684,-0.097010165,0.730798,0.6908467,-0.123703405,0.73115396,0.7779919,-0.13316388,0.7350337,0.8438845,-0.14558145,0.78449863,0.5396689,-0.10184058,0.77695906,0.67498857,-0.12427656,0.7726329,0.6530661,-0.11467425,0.7756994,0.6139284,-0.10961506,0.8310402,0.55262697,-0.106941275,0.80992717,0.65416074,-0.12807904,0.8059774,0.63984984,-0.11985955,0.8072301,0.60942304,-0.11340403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3461188,0.2831729,0.44460922,0.2820204,0.37460914,0.32666308,0.38227025,0.40644628,0.3217404,0.34535474,0.5343728,0.35007697
4,0.8148258,0.44658566,-2.1505839e-07,0.7390778,0.47053683,-0.014367977,0.6867567,0.5402878,-0.04053819,0.66309357,0.6093156,-0.062497288,0.65612423,0.658524,-0.08906682,0.6813441,0.5464694,-0.0976631,0.6989147,0.6787255,-0.13015245,0.7151892,0.752133,-0.14616342,0.73060316,0.8100989,-0.15689483,0.7352932,0.5379254,-0.10630634,0.7547865,0.68348587,-0.13614284,0.7655491,0.7699649,-0.14479667,0.7799256,0.8349178,-0.1561219,0.7916988,0.53183013,-0.10991107,0.80401343,0.6584508,-0.13263246,0.8027706,0.6544247,-0.121015,0.80400676,0.63102126,-0.115210004,0.8406469,0.53364116,-0.11340508,0.8417141,0.63374346,-0.13233954,0.8387752,0.6381328,-0.12187365,0.8354505,0.6225607,-0.11417077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3511411,0.28523993,0.44834825,0.2883653,0.3817678,0.3332159,0.3873511,0.4079439,0.32237533,0.3390084,0.53187907,0.35012877
5,0.800077,0.45044863,-2.6679087e-08,0.7333066,0.47479254,-0.02344271,0.68547696,0.54081535,-0.054026764,0.66486895,0.6058437,-0.07782438,0.66280866,0.6572605,-0.10573015,0.68582904,0.5442542,-0.11100294,0.70405084,0.6786428,-0.14606129,0.7195766,0.75437075,-0.16283162,0.7342092,0.8106691,-0.17290364,0.7372078,0.5319826,-0.11447512,0.75919473,0.68540215,-0.14481924,0.7699486,0.773183,-0.15059805,0.78287727,0.8349777,-0.15906912,0.7907828,0.52480084,-0.11362284,0.80408937,0.66008186,-0.13722612,0.7984562,0.65766275,-0.12333864,0.797314,0.6311904,-0.11464885,0.83895564,0.52815735,-0.11350004,0.8370169,0.63435876,-0.13342288,0.83189523,0.6389304,-0.12215949,0.83031285,0.6204227,-0.11306298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3511411,0.28523993,0.44834825,0.2883653,0.3817678,0.3332159,0.3873511,0.4079439,0.32237533,0.3390084,0.53187907,0.35012877
6,0.8064377,0.4510145,-1.317566e-07,0.74374443,0.46397257,-0.005841108,0.69416124,0.52121365,-0.024800332,0.6812259,0.58879066,-0.041056197,0.69851243,0.6359835,-0.06033799,0.6879453,0.5428309,-0.07414755,0.69453734,0.6567537,-0.099530645,0.7026413,0.63496643,-0.10829561,0.70959157,0.5995054,-0.11236349,0.7321786,0.5461202,-0.083304316,0.7375265,0.66776186,-0.103356555,0.74218607,0.6401054,-0.100037135,0.74718684,0.5988708,-0.09986064,0.77863836,0.5475661,-0.08909547,0.7788666,0.6645237,-0.10435238,0.7802636,0.6341378,-0.08799524,0.7831707,0.5929056,-0.07905794,0.82324445,0.54932463,-0.0940714,0.8181611,0.6336578,-0.109136224,0.8180722,0.60634935,-0.097514585,0.8200734,0.5752176,-0.08878262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35090157,0.28348976,0.44913575,0.28979158,0.3806931,0.33208853,0.384095,0.40880913,0.31918696,0.33828837,0.5302166,0.35761136
7,0.80733055,0.45706707,2.1950676e-07,0.74945074,0.45995137,-0.017376972,0.6891297,0.52654636,-0.0401772,0.6673077,0.6119854,-0.058242522,0.6672301,0.6868399,-0.07968419,0.66767436,0.5178452,-0.08583613,0.65012074,0.64949405,-0.118308425,0.64259106,0.7270988,-0.1373307,0.6365997,0.7916009,-0.14987741,0.7154964,0.53052515,-0.09461976,0.693354,0.68785447,-0.120216064,0.6818127,0.7739736,-0.12807411,0.6705806,0.83997416,-0.1368525,0.7659168,0.5443329,-0.100412264,0.74653965,0.67719346,-0.12713079,0.74880373,0.6456885,-0.117428415,0.75340116,0.60252124,-0.10832047,0.81451607,0.5630825,-0.106450126,0.7859739,0.65209675,-0.13348469,0.7874099,0.6274478,-0.12657514,0.79214466,0.5959698,-0.117862955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35009933,0.28303212,0.45085922,0.2849359,0.38465756,0.32777226,0.38989988,0.40579587,0.3170244,0.34262186,0.53314346,0.35081983
8,0.82523113,0.4421242,-3.4250436e-07,0.7498004,0.4663468,-0.01645719,0.6751693,0.5218179,-0.042310864,0.6203665,0.5470252,-0.06485819,0.5728377,0.55217063,-0.09177891,0.67503536,0.5354954,-0.08932991,0.69034886,0.67328805,-0.121649124,0.70663726,0.7509741,-0.13987544,0.7206457,0.81153715,-0.1532412,0.72645974,0.5302443,-0.09826346,0.7457178,0.68618196,-0.12425153,0.75285727,0.7748079,-0.13465726,0.76037353,0.8398317,-0.1500071,0.78270626,0.5259304,-0.104142666,0.7955556,0.65833485,-0.12794498,0.7970865,0.6506333,-0.12259865,0.8002008,0.6231624,-0.12273592,0.8335031,0.5286467,-0.11014293,0.8361014,0.6334769,-0.1356147,0.83495027,0.63979435,-0.13344903,0.83356833,0.6266112,-0.13233064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34645802,0.28402096,0.4448573,0.2822382,0.37701625,0.33038133,0.38462868,0.40809137,0.3196287,0.3425777,0.5327616,0.3448488
9,0.813136,0.4511549,-2.5394087e-07,0.7505531,0.46572715,-0.01262783,0.67533195,0.5205925,-0.030096473,0.61717206,0.54058194,-0.04451926,0.57757235,0.54563403,-0.06048438,0.680856,0.5415125,-0.07381503,0.69077814,0.6628568,-0.09963773,0.7065475,0.6415416,-0.10645284,0.70994645,0.6073739,-0.11011018,0.72877,0.53993666,-0.08061654,0.7466233,0.66698486,-0.10075229,0.7562034,0.6375766,-0.09383891,0.7540278,0.59846336,-0.092916675,0.7792813,0.53775936,-0.086429305,0.7890264,0.6509995,-0.105365366,0.79539174,0.62395114,-0.088898174,0.7948504,0.5867938,-0.080226496,0.8249499,0.53718567,-0.092270926,0.8262501,0.6206783,-0.10995392,0.8332344,0.5966285,-0.10059868,0.8340861,0.5649228,-0.0939532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34887356,0.28155673,0.4484253,0.2835676,0.3812841,0.32501858,0.38673896,0.40478402,0.31787014,0.3431055,0.53196836,0.35311574
